ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T134938,0,153.80,93.50,42.60,82.80,146.10,27.90,17.30,168.80
2,20220110T134940,100,164.60,76.70,145.70,23.00,11.90,77.30,86.30,75.20
3,20220110T134940,200,194.50,154.40,131.10,147.00,100.00,178.80,151.80,58.70
4,20220110T134940,300,151.30,124.20,125.00,12.10,57.80,190.10,118.80,129.50
5,20220110T134940,400,77.70,55.50,19.90,74.20,23.60,57.60,113.80,164.30
6,20220110T134940,500,51.80,32.80,150.50,136.90,199.00,39.80,45.10,37.80
7,20220110T134940,600,54.30,100.30,27.60,105.30,55.20,98.30,164.70,13.10
8,20220110T134940,700,74.10,50.00,25.10,27.80,181.50,132.90,137.20,177.30
9,20220110T134940,800,20.30,143.10,64.60,47.10,147.20,178.30,90.50,23.00
10,20220110T134940,900,137.30,30.40,75.30,109.90,49.40,105.20,52.60,154.70
11,20220110T134940,1000,72.80,35.80,162.50,109.80,94.00,94.40,76.90,145.50
12,20220110T134942,1100,176.80,35.10,187.30,194.20,133.10,135.30,12.70,57.10
13,20220110T134942,1200,111.50,167.10,155.90,64.70,102.90,152.90,41.00,64.10
14,20220110T134942,1300,53.20,63.80,19.50,28.10,98.40,170.60,138.60,129.40
15,20220110T134942,1400,115.10,187.30,132.70,153.30,21.80,75.40,93.70,133.80
16,20220110T134942,1500,104.00,190.40,81.90,169.30,25.90,61.50,38.30,72.60
17,20220110T134942,1600,173.20,37.50,44.20,108.60,88.20,135.10,129.10,97.50
18,20220110T134942,1700,57.60,175.70,68.10,27.00,83.20,142.30,174.00,81.90
19,20220110T134942,1800,100.00,31.10,149.40,24.20,136.00,56.20,77.20,104.20
20,20220110T134942,1900,194.10,165.20,172.80,125.00,103.40,125.40,153.50,184.10
21,20220110T134942,2000,185.60,78.80,93.60,138.20,132.60,54.80,12.60,152.90
22,20220110T134944,2100,81.40,128.20,75.90,66.50,71.80,82.30,18.20,49.60
23,20220110T134944,2200,148.90,41.90,197.20,100.40,44.00,85.50,102.70,21.70
24,20220110T134944,2300,149.60,182.30,159.60,149.10,13.90,198.60,16.80,13.80
25,20220110T134944,2400,23.80,121.00,10.10,199.10,103.40,23.90,51.30,22.80
26,20220110T134944,2500,20.70,159.60,40.70,93.70,142.20,194.80,180.60,43.50
27,20220110T134944,2600,56.70,137.90,87.80,172.70,79.10,194.60,55.10,48.20
28,20220110T134944,2700,193.60,141.70,26.20,91.70,160.80,78.20,168.00,106.40
29,20220110T134944,2800,174.40,20.20,50.40,48.20,146.60,164.30,30.00,154.60
30,20220110T134944,2900,36.80,69.60,72.50,19.70,164.40,171.20,176.60,110.60
31,20220110T134944,3000,175.90,54.30,16.40,193.50,65.40,121.70,19.40,50.60
32,20220110T134946,3100,167.50,104.40,158.60,36.60,92.00,84.40,30.90,170.70
33,20220110T134946,3200,81.50,78.80,13.90,123.90,100.50,183.50,185.10,12.10
34,20220110T134946,3300,114.90,48.80,21.60,45.60,193.10,64.50,146.60,111.50
35,20220110T134946,3400,11.60,189.40,177.30,197.40,128.00,100.10,40.10,183.90
36,20220110T134946,3500,191.90,47.40,106.50,52.20,23.00,112.50,105.40,18.90
37,20220110T134946,3600,196.10,185.10,142.00,36.20,18.00,79.50,22.00,117.50
38,20220110T134946,3700,179.30,119.10,121.50,119.20,99.70,146.70,192.40,147.80
39,20220110T134946,3800,10.70,60.70,193.00,54.10,25.40,47.00,61.00,107.60
40,20220110T134946,3900,89.20,62.40,46.60,20.30,162.00,13.50,191.20,99.50
41,20220110T134946,4000,89.10,187.40,177.60,169.70,133.00,114.30,133.80,117.80
42,20220110T134947,4100,164.10,198.50,64.20,144.30,197.40,14.10,100.60,65.10
43,20220110T134947,4200,137.80,75.00,181.20,156.70,117.00,120.60,30.30,184.50
44,20220110T134947,4300,57.10,33.30,181.90,192.50,149.20,93.20,92.80,157.90
45,20220110T134947,4400,51.60,11.00,16.00,88.10,78.80,41.20,193.30,148.50
46,20220110T134947,4500,17.30,30.40,58.20,66.50,60.80,82.10,78.20,29.50
47,20220110T134947,4600,158.70,157.80,145.40,88.30,107.50,48.80,120.80,65.30
48,20220110T134947,4700,30.10,122.40,135.60,126.70,96.40,169.30,151.80,181.00
49,20220110T134947,4800,126.40,198.20,93.40,39.30,164.20,148.20,189.50,76.20
50,20220110T134947,4900,193.00,51.00,194.70,91.40,26.00,187.20,122.30,88.40
51,20220110T134947,5000,93.70,137.50,148.20,54.00,124.20,130.10,127.70,25.00
52,20220110T134949,5100,105.80,138.30,82.40,50.30,195.40,57.00,178.10,141.50
53,20220110T134949,5200,148.80,75.20,105.70,113.90,43.20,38.10,152.00,111.20
54,20220110T134949,5300,121.70,151.70,37.60,51.10,29.90,106.50,149.20,103.50
55,20220110T134949,5400,120.50,91.50,55.40,188.60,48.30,69.10,130.00,153.80
56,20220110T134949,5500,91.20,147.70,198.50,162.90,87.70,132.00,22.30,105.30
57,20220110T134949,5600,144.20,108.50,29.40,43.20,180.50,28.10,19.60,42.20
58,20220110T134949,5700,28.60,182.90,37.00,95.20,131.50,35.80,93.30,56.40
59,20220110T134949,5800,27.40,101.30,135.30,198.40,46.50,189.40,42.10,67.90
60,20220110T134949,5900,82.20,197.80,94.30,158.30,13.70,51.90,56.00,130.00
61,20220110T134949,6000,184.70,51.70,37.70,146.90,195.80,127.60,140.20,151.60
62,20220110T134951,6100,53.30,182.20,181.90,179.20,58.70,119.60,133.40,44.40
63,20220110T134951,6200,199.20,99.40,76.50,185.50,66.40,143.70,103.70,163.20
64,20220110T134951,6300,178.60,162.20,164.80,39.80,77.80,17.70,90.60,169.50
65,20220110T134951,6400,172.00,186.70,35.60,71.70,77.10,151.00,174.00,55.40
66,20220110T134951,6500,30.20,191.90,89.50,181.90,32.40,22.70,60.70,107.30
67,20220110T134951,6600,173.80,38.50,172.10,127.60,143.80,122.40,175.50,68.40
68,20220110T134951,6700,151.00,87.50,138.20,108.70,144.60,95.10,190.50,131.00
69,20220110T134951,6800,176.60,32.50,123.50,141.50,108.50,83.10,118.00,175.90
70,20220110T134951,6900,164.90,27.60,151.80,73.70,97.20,154.90,42.60,81.60
71,20220110T134951,7000,158.80,69.20,192.50,88.70,39.90,91.40,77.20,96.30
72,20220110T134953,7100,56.70,95.40,94.20,174.20,13.50,132.80,153.60,198.70
73,20220110T134953,7200,152.50,65.30,169.50,185.10,48.40,53.80,26.20,96.30
74,20220110T134953,7300,46.10,46.70,32.90,104.60,83.80,124.80,30.00,145.50
75,20220110T134953,7400,52.40,114.00,169.60,92.70,190.10,132.90,112.50,136.90
76,20220110T134953,7500,189.20,173.10,122.20,108.60,10.80,197.90,174.80,107.90
77,20220110T134953,7600,41.50,108.90,38.70,107.10,71.60,34.40,92.70,194.20
78,20220110T134953,7700,42.10,45.60,152.00,90.30,63.90,188.50,161.80,165.10
79,20220110T134953,7800,142.30,32.50,43.70,141.70,60.00,144.20,46.70,97.90
80,20220110T134953,7900,104.20,165.20,134.80,187.30,78.50,63.50,30.80,146.40
81,20220110T134953,8000,13.20,133.60,189.90,81.30,37.10,91.50,144.50,44.70
82,20220110T134955,8100,177.50,117.20,134.20,46.70,95.00,26.60,75.40,13.30
83,20220110T134955,8200,40.20,72.00,77.90,102.90,24.10,104.30,74.90,197.10
84,20220110T134955,8300,71.90,78.10,70.30,90.60,121.10,24.60,152.10,113.60
85,20220110T134955,8400,149.60,176.90,198.80,118.10,176.50,71.20,76.40,23.30
86,20220110T134955,8500,13.30,168.00,196.80,193.40,147.40,50.70,56.90,17.90
87,20220110T134955,8600,186.40,170.50,77.70,23.20,132.30,179.30,62.40,38.90
88,20220110T134955,8700,156.70,178.40,31.40,18.30,111.70,127.10,176.50,47.40
89,20220110T134955,8800,129.90,35.40,72.80,31.60,67.10,43.30,79.70,192.90
90,20220110T134955,8900,99.30,83.20,81.60,93.80,58.80,119.80,197.90,23.80
91,20220110T134955,9000,52.60,134.70,66.90,91.50,89.00,160.30,110.60,40.80
92,20220110T134957,9100,144.00,10.40,137.60,56.20,174.50,162.90,32.40,97.40
93,20220110T134957,9200,125.00,28.00,165.30,87.90,162.70,122.00,190.80,59.50
94,20220110T134957,9300,97.50,24.00,14.30,149.80,197.40,184.60,185.30,16.10
95,20220110T134957,9400,188.30,38.20,87.30,32.00,19.40,104.40,65.20,105.30
96,20220110T134957,9500,80.40,131.80,115.60,141.00,22.30,102.30,180.00,81.10
97,20220110T134957,9600,74.50,77.10,196.30,169.10,135.10,148.90,140.40,33.40
98,20220110T134957,9700,119.80,11.60,10.00,192.10,122.10,24.40,26.90,87.10
99,20220110T134957,9800,126.60,62.10,116.50,76.90,24.60,29.20,80.30,35.20
100,20220110T134957,9900,55.70,136.80,118.70,121.50,10.50,32.00,109.70,55.40
