ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220105T113750,0,171.60,103.70,57.80,111.60,109.30,126.00,89.50,171.80
2,20220105T113752,100,96.30,171.80,189.00,26.40,54.90,107.50,199.70,54.70
3,20220105T113752,200,68.70,45.30,10.20,59.90,155.90,112.60,68.60,68.80
4,20220105T113752,300,171.80,73.40,94.10,151.90,154.10,169.00,161.10,67.20
5,20220105T113752,400,15.80,113.20,49.20,35.00,70.20,98.10,161.90,89.60
6,20220105T113752,500,164.00,86.00,128.20,82.80,186.60,184.00,129.80,34.60
7,20220105T113752,600,91.50,51.50,175.60,182.80,40.20,58.40,167.10,57.80
8,20220105T113752,700,126.40,143.70,147.30,143.90,15.30,175.60,196.40,134.30
9,20220105T113752,800,105.20,187.70,160.70,39.20,72.50,49.60,198.30,196.50
10,20220105T113752,900,129.00,32.00,77.20,108.90,138.70,81.10,110.40,91.70
11,20220105T113752,1000,136.10,92.90,94.10,86.10,162.80,68.80,73.20,11.00
12,20220105T113754,1100,143.40,122.80,66.80,145.90,92.20,144.70,55.80,50.70
13,20220105T113754,1200,183.90,186.70,101.10,166.20,53.70,102.00,51.30,59.70
14,20220105T113754,1300,168.50,66.60,157.70,148.80,89.00,156.70,43.90,24.60
15,20220105T113754,1400,163.50,191.80,13.70,28.50,87.10,39.20,161.90,126.40
16,20220105T113754,1500,112.20,58.00,191.40,65.50,64.50,153.40,113.10,187.30
17,20220105T113754,1600,125.30,36.20,134.80,144.70,84.80,179.50,140.40,112.70
18,20220105T113754,1700,12.20,121.20,182.80,140.20,141.30,122.10,68.20,64.90
19,20220105T113754,1800,163.30,92.70,73.40,129.20,169.10,125.40,21.60,28.60
20,20220105T113754,1900,51.40,133.90,125.90,65.30,112.00,168.20,97.60,199.60
21,20220105T113754,2000,17.30,188.10,91.40,108.30,72.30,173.80,53.60,20.10
22,20220105T113756,2100,81.00,69.60,41.80,113.60,81.70,70.30,31.50,189.60
23,20220105T113756,2200,131.60,182.50,169.00,64.80,160.40,67.70,140.80,50.10
24,20220105T113756,2300,196.20,121.80,184.80,122.00,170.00,131.00,183.80,140.40
25,20220105T113756,2400,143.40,38.20,159.20,34.80,50.00,104.40,97.10,185.20
26,20220105T113756,2500,117.70,127.50,145.00,57.90,160.10,77.70,36.00,114.70
27,20220105T113756,2600,180.20,23.40,121.70,12.50,116.30,66.30,189.50,144.80
28,20220105T113756,2700,191.80,153.70,169.40,43.70,95.50,184.40,162.50,38.70
