ID,DateTime,MilliSeconds,7,36,56,58,64,66,86,115
1,20211214T112957,0ms,11.80,95.80,28.50,56.20,118.40,135.20,98.20,41.00
2,20211214T112957,100ms,155.40,162.50,51.10,170.10,114.80,178.20,152.90,183.30
3,20211214T112957,200ms,28.20,156.10,146.20,170.30,83.60,54.80,156.60,36.10
4,20211214T112957,300ms,68.80,27.20,189.80,159.00,47.60,186.70,14.90,61.70
5,20211214T112957,400ms,133.30,84.20,167.20,11.90,106.10,17.90,66.90,61.40
6,20211214T112957,500ms,89.70,141.20,133.20,188.70,119.40,14.30,118.10,112.20
7,20211214T112957,600ms,36.50,128.50,126.90,81.40,74.50,195.20,105.50,122.80
8,20211214T112958,700ms,12.30,163.40,92.30,82.30,156.90,114.40,63.20,192.30
9,20211214T112958,800ms,92.30,65.40,54.50,161.70,126.80,119.30,144.40,96.60
10,20211214T112958,900ms,66.50,41.10,124.60,60.70,119.20,184.70,126.90,66.40
11,20211214T112958,1000ms,71.50,20.30,73.30,54.80,122.40,151.10,65.70,137.20
12,20211214T112958,1100ms,165.20,13.70,177.70,151.70,149.50,119.20,49.40,29.50
13,20211214T112958,1200ms,53.10,194.40,91.30,159.20,61.40,164.40,103.70,52.10
14,20211214T112958,1300ms,122.00,95.20,16.40,165.30,95.40,57.60,163.00,141.20
15,20211214T112958,1400ms,95.70,128.50,158.70,195.00,59.60,126.30,26.30,14.70
16,20211214T112958,1500ms,172.10,10.40,142.90,129.50,198.30,42.30,17.90,100.40
17,20211214T112958,1600ms,157.60,98.90,33.00,156.10,118.60,21.50,80.20,94.30
18,20211214T112959,1700ms,148.30,162.70,91.10,148.20,54.00,16.60,199.60,22.30
19,20211214T112959,1800ms,121.90,147.50,65.90,17.90,135.20,191.00,176.50,90.90
20,20211214T112959,1900ms,163.50,52.50,182.30,108.10,35.30,148.70,88.30,158.60
21,20211214T112959,2000ms,70.30,102.90,67.80,143.80,120.00,138.20,133.40,72.90
22,20211214T112959,2100ms,89.10,45.40,56.30,105.30,181.40,146.70,132.90,182.50
23,20211214T112959,2200ms,189.90,169.90,25.40,66.80,188.20,59.20,39.10,174.20
24,20211214T112959,2300ms,56.50,182.10,35.20,56.20,80.20,53.10,194.40,138.40
25,20211214T112959,2400ms,122.40,96.30,36.10,103.40,75.90,86.40,161.60,186.70
26,20211214T112959,2500ms,151.10,59.70,187.10,63.50,13.10,65.10,186.10,73.80
27,20211214T113000,2600ms,100.80,141.30,104.60,154.30,76.00,182.90,147.00,134.60
28,20211214T113000,2700ms,164.80,116.10,12.80,157.50,55.20,173.30,149.90,32.40
29,20211214T113000,2800ms,90.30,153.00,103.80,194.80,62.10,40.80,11.30,70.50
30,20211214T113000,2900ms,103.90,168.40,96.50,33.10,124.70,165.50,89.40,181.60
31,20211214T113000,3000ms,85.70,25.80,48.30,10.50,181.70,73.90,149.00,99.00
32,20211214T113000,3100ms,138.60,65.70,169.90,101.30,108.40,133.00,162.70,192.60
33,20211214T113000,3200ms,123.30,159.00,42.70,73.70,83.00,50.30,190.30,108.20
34,20211214T113000,3300ms,123.00,88.70,157.10,151.90,72.50,38.80,66.60,142.10
35,20211214T113000,3400ms,45.40,101.30,23.00,18.00,28.30,90.80,186.20,75.70
36,20211214T113000,3500ms,101.80,115.50,159.00,18.90,135.00,72.20,126.00,182.70
37,20211214T113001,3600ms,169.80,97.00,110.80,103.80,128.50,39.30,152.60,73.00
38,20211214T113001,3700ms,38.80,162.40,86.50,45.50,111.10,24.10,64.20,50.50
39,20211214T113001,3800ms,59.50,85.90,57.70,159.80,189.10,90.70,129.40,185.10
40,20211214T113001,3900ms,27.80,139.60,191.80,134.20,179.60,29.90,32.70,154.80
41,20211214T113001,4000ms,115.30,29.90,56.20,94.50,164.90,127.00,99.40,11.20
42,20211214T113001,4100ms,127.50,67.20,166.10,14.70,23.20,168.80,150.80,115.90
43,20211214T113001,4200ms,91.70,37.70,112.20,80.50,130.80,193.70,43.80,187.30
44,20211214T113001,4300ms,126.60,77.20,94.70,174.60,191.40,35.70,87.70,129.90
45,20211214T113001,4400ms,150.70,28.20,82.50,106.00,86.00,125.50,106.60,195.50
46,20211214T113002,4500ms,166.70,107.70,62.60,111.70,29.60,72.40,171.10,69.00
47,20211214T113002,4600ms,65.60,42.40,97.40,26.00,149.20,137.30,161.70,98.50
48,20211214T113002,4700ms,43.40,93.70,112.70,146.80,126.50,71.20,11.60,140.70
49,20211214T113002,4800ms,84.50,195.60,104.00,79.40,118.60,24.20,72.80,71.80
50,20211214T113002,4900ms,84.80,157.40,149.70,121.80,22.00,69.80,81.30,39.60
51,20211214T113002,5000ms,145.30,180.30,68.40,55.40,33.60,85.50,188.70,95.40
52,20211214T113002,5100ms,42.20,18.40,28.30,53.40,25.90,169.90,116.60,35.80
53,20211214T113002,5200ms,91.40,143.70,66.90,79.80,51.20,176.00,105.00,118.50
54,20211214T113002,5300ms,70.50,166.20,133.50,79.80,38.00,140.00,72.10,190.60
55,20211214T113002,5400ms,53.90,132.20,190.40,94.90,199.40,74.70,78.40,47.70
56,20211214T113003,5500ms,125.60,112.10,167.40,96.00,108.10,61.60,80.80,127.20
57,20211214T113003,5600ms,175.30,111.90,60.00,26.10,187.80,194.40,25.10,128.60
58,20211214T113003,5700ms,102.60,170.80,173.50,147.90,68.70,171.50,180.50,107.60
59,20211214T113003,5800ms,137.00,167.90,75.10,126.20,174.00,80.40,186.10,189.70
60,20211214T113003,5900ms,37.00,35.10,71.50,186.30,193.30,81.00,60.70,191.00
61,20211214T113003,6000ms,150.30,138.70,109.50,169.90,167.20,181.10,185.00,46.00
62,20211214T113003,6100ms,193.70,17.60,177.90,90.50,130.60,167.70,48.80,16.80
63,20211214T113003,6200ms,134.70,35.00,147.60,71.30,53.80,170.80,120.40,89.90
64,20211214T113003,6300ms,129.10,159.00,102.10,196.60,47.80,122.70,24.00,42.90
65,20211214T113004,6400ms,114.40,11.60,168.00,192.30,52.90,10.10,63.80,151.00
66,20211214T113004,6500ms,77.30,174.00,179.80,81.10,159.90,158.10,20.10,154.20
67,20211214T113004,6600ms,114.30,182.20,188.50,139.70,23.30,123.60,75.50,47.80
68,20211214T113004,6700ms,190.40,116.90,20.10,84.70,175.50,161.60,39.20,66.00
69,20211214T113004,6800ms,189.70,82.00,49.80,73.10,184.80,60.30,25.00,161.30
70,20211214T113004,6900ms,144.90,29.20,80.30,49.30,185.80,24.30,183.50,60.80
71,20211214T113004,7000ms,122.40,58.20,72.10,73.90,83.00,120.20,108.50,40.30
72,20211214T113004,7100ms,103.10,176.00,87.10,55.50,52.20,111.40,138.60,161.40
73,20211214T113004,7200ms,95.10,193.70,76.00,47.80,36.00,116.30,177.30,75.00
74,20211214T113004,7300ms,106.00,19.20,158.00,193.60,61.30,15.10,188.50,87.80
75,20211214T113005,7400ms,170.20,182.60,60.30,56.90,32.60,40.80,42.40,35.60
76,20211214T113005,7500ms,80.10,106.60,166.10,67.90,134.50,127.70,191.60,192.00
77,20211214T113005,7600ms,184.70,199.30,55.80,86.40,22.60,31.60,181.90,136.70
78,20211214T113005,7700ms,19.60,78.30,21.00,169.20,46.20,35.20,30.40,134.40
79,20211214T113005,7800ms,156.70,129.30,57.40,118.10,21.90,142.40,13.50,83.40
80,20211214T113005,7900ms,137.90,131.10,156.40,151.60,80.40,19.40,198.10,46.30
81,20211214T113005,8000ms,93.70,97.80,116.80,46.00,91.30,163.00,146.20,64.40
82,20211214T113005,8100ms,77.60,185.10,20.10,159.70,187.10,194.70,54.10,96.60
83,20211214T113005,8200ms,70.50,190.70,43.80,137.10,143.00,145.40,54.80,75.20
84,20211214T113005,8300ms,15.00,90.50,168.60,95.70,122.00,36.40,141.30,12.50
85,20211214T113006,8400ms,99.10,42.90,37.50,130.00,154.20,130.50,74.60,189.70
86,20211214T113006,8500ms,18.70,193.20,166.40,60.10,60.20,59.00,46.70,160.70
87,20211214T113006,8600ms,190.70,48.50,34.10,13.10,197.60,20.00,86.80,115.70
88,20211214T113006,8700ms,69.30,56.50,102.40,176.80,34.20,137.30,123.00,160.80
89,20211214T113006,8800ms,36.50,152.80,167.50,100.30,75.10,19.70,163.40,79.00
90,20211214T113006,8900ms,87.30,144.30,158.00,66.30,25.00,106.10,165.70,100.80
91,20211214T113006,9000ms,60.30,173.30,159.50,15.10,101.10,81.50,120.00,73.50
92,20211214T113006,9100ms,172.40,63.40,152.40,176.10,147.70,50.50,172.40,37.90
93,20211214T113006,9200ms,39.90,98.10,174.40,52.20,63.30,155.00,73.40,84.00
94,20211214T113007,9300ms,48.60,102.50,42.70,152.90,195.70,14.30,127.50,42.90
95,20211214T113007,9400ms,185.00,80.00,118.10,182.20,194.70,119.10,18.40,194.40
96,20211214T113007,9500ms,179.50,129.20,67.10,95.00,156.50,26.60,63.70,137.40
97,20211214T113007,9600ms,25.50,149.40,65.10,185.50,76.50,170.80,50.40,127.00
98,20211214T113007,9700ms,199.00,59.10,196.90,172.80,183.00,84.40,33.30,177.20
99,20211214T113007,9800ms,99.60,103.60,50.70,155.50,44.90,161.50,90.30,51.00
100,20211214T113007,9900ms,180.90,159.50,111.80,45.20,175.90,193.80,134.80,70.60
