ID,DateTime,MilliSeconds,7,36,56,58,64,66,86,115
1,20211215T162740,0ms,170.70,44.90,77.30,85.80,123.00,127.20,84.40,187.80
2,20211215T162740,100ms,172.30,180.90,194.00,146.50,79.20,64.20,58.70,20.30
3,20211215T162740,200ms,132.70,182.90,64.00,151.20,90.30,196.90,110.90,25.70
4,20211215T162740,300ms,196.00,133.30,149.90,177.80,41.60,173.50,59.70,162.60
5,20211215T162740,400ms,141.20,196.70,181.00,53.30,127.90,84.90,107.90,142.10
6,20211215T162740,500ms,166.70,187.20,49.30,173.60,168.50,114.50,12.80,59.10
7,20211215T162740,600ms,139.40,195.70,50.10,105.30,130.80,144.40,176.80,109.00
8,20211215T162740,700ms,102.40,29.60,123.00,30.30,62.20,66.60,74.90,92.40
9,20211215T162741,800ms,150.10,85.30,17.70,60.80,172.80,53.30,99.80,88.10
10,20211215T162741,900ms,193.50,71.30,86.50,11.40,176.30,133.60,192.50,46.90
11,20211215T162741,1000ms,61.50,159.40,112.90,150.10,61.70,69.50,30.50,50.40
12,20211215T162741,1100ms,165.10,159.80,118.80,132.30,120.50,188.20,165.20,106.60
13,20211215T162741,1200ms,41.60,53.70,23.80,134.40,60.10,149.70,27.10,142.80
14,20211215T162741,1300ms,143.70,95.80,147.70,39.70,79.40,90.40,170.90,43.10
15,20211215T162741,1400ms,184.50,27.50,153.50,29.80,194.20,79.90,46.80,11.20
16,20211215T162741,1500ms,56.00,105.70,69.40,170.80,19.50,166.80,141.30,63.00
17,20211215T162741,1600ms,90.60,106.20,54.20,66.50,178.20,135.20,166.70,72.10
18,20211215T162742,1700ms,119.50,171.20,77.10,150.10,189.00,43.10,143.80,195.70
19,20211215T162742,1800ms,21.60,89.00,94.00,67.90,13.50,160.60,127.20,39.80
20,20211215T162742,1900ms,179.50,101.90,85.40,72.30,198.90,106.00,140.50,182.60
21,20211215T162742,2000ms,62.30,50.60,31.30,127.00,43.80,119.40,132.00,184.40
22,20211215T162742,2100ms,56.60,43.40,92.60,29.40,136.30,133.80,184.40,29.00
23,20211215T162742,2200ms,55.00,195.90,92.30,34.70,58.50,71.70,67.20,53.90
24,20211215T162742,2300ms,184.70,98.50,79.60,28.50,122.30,152.00,84.40,186.80
25,20211215T162742,2400ms,153.50,121.50,122.50,103.40,84.20,161.10,27.90,195.20
26,20211215T162742,2500ms,164.40,59.50,141.80,159.60,89.20,191.50,179.10,33.30
