ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T133644,0,93.60,71.70,145.60,50.30,131.90,121.90,177.40,196.40
2,20220110T133646,100,92.70,119.30,162.90,72.20,132.90,76.40,136.10,46.90
3,20220110T133646,200,74.00,162.80,36.80,82.30,70.70,179.90,180.80,192.20
4,20220110T133646,300,87.20,50.60,167.00,70.80,194.60,157.40,31.90,172.00
5,20220110T133646,400,125.80,153.50,171.70,118.30,105.40,90.20,148.00,170.00
6,20220110T133646,500,50.80,35.90,130.60,25.50,173.10,100.90,41.90,112.10
7,20220110T133646,600,194.30,51.30,125.40,23.10,175.50,157.70,192.20,175.60
8,20220110T133646,700,38.50,198.70,77.60,66.30,195.40,94.50,53.90,12.00
9,20220110T133646,800,196.50,76.90,177.10,186.50,180.50,59.20,92.40,13.20
10,20220110T133646,900,21.40,67.80,176.30,17.00,97.10,27.20,170.10,54.30
11,20220110T133646,1000,178.90,10.20,194.20,69.80,174.30,132.80,178.80,34.40
12,20220110T133648,1100,58.00,176.80,177.70,77.10,22.40,91.40,126.00,81.20
13,20220110T133648,1200,185.20,127.50,51.40,86.40,155.60,114.30,19.90,136.90
14,20220110T133648,1300,193.90,153.90,19.00,36.20,17.50,80.10,68.30,167.90
15,20220110T133648,1400,175.60,95.40,177.50,134.60,150.50,14.50,82.60,88.90
16,20220110T133648,1500,115.20,76.30,49.70,23.00,193.00,149.20,156.00,130.80
17,20220110T133648,1600,35.50,125.20,20.50,11.80,155.60,24.70,162.80,199.60
18,20220110T133648,1700,121.10,123.90,125.50,188.90,39.30,66.50,189.50,134.40
19,20220110T133648,1800,67.90,24.10,178.80,181.70,192.30,199.90,112.10,185.00
20,20220110T133648,1900,73.20,22.00,150.00,65.70,122.50,131.50,32.40,46.90
21,20220110T133648,2000,127.90,18.50,110.40,124.10,126.90,131.10,86.40,14.20
22,20220110T133650,2100,67.10,198.80,47.30,83.50,138.20,127.30,141.80,179.80
23,20220110T133650,2200,163.60,48.80,183.30,82.60,150.40,82.10,41.90,77.40
24,20220110T133650,2300,43.00,31.60,192.00,165.00,182.40,130.60,35.90,187.20
25,20220110T133650,2400,164.40,53.80,159.50,149.70,34.90,33.80,25.40,148.00
26,20220110T133650,2500,55.20,134.10,15.10,54.30,132.80,72.80,197.90,104.90
27,20220110T133650,2600,150.40,33.00,30.50,80.40,45.90,186.60,174.80,18.10
28,20220110T133650,2700,199.60,79.90,46.90,107.80,31.40,13.00,74.90,118.50
29,20220110T133650,2800,159.60,89.20,37.90,135.00,26.20,104.80,102.60,119.60
30,20220110T133650,2900,175.40,20.00,49.20,23.90,148.20,29.90,97.30,179.60
31,20220110T133650,3000,85.50,82.70,121.40,43.50,49.30,26.10,46.90,58.70
32,20220110T133651,3100,45.20,103.40,98.40,183.20,90.00,30.30,87.60,115.80
33,20220110T133651,3200,106.20,43.20,195.70,126.30,70.30,171.00,111.30,156.50
34,20220110T133651,3300,20.70,38.50,93.80,152.60,86.30,138.40,74.30,93.90
35,20220110T133651,3400,46.10,101.20,56.90,16.80,38.20,38.70,144.20,199.10
36,20220110T133651,3500,84.20,131.00,131.10,40.50,19.00,105.90,23.00,45.00
37,20220110T133651,3600,182.20,35.90,36.50,134.60,69.10,16.30,194.30,134.10
38,20220110T133651,3700,194.80,169.20,111.40,186.70,33.20,153.90,152.40,192.50
39,20220110T133651,3800,42.00,146.00,128.90,80.50,31.70,156.40,127.70,193.40
40,20220110T133651,3900,189.80,97.50,68.10,27.20,29.70,109.00,55.20,14.30
41,20220110T133651,4000,26.60,28.60,38.70,12.90,48.00,106.70,145.50,24.50
42,20220110T133653,4100,106.80,171.10,158.80,15.10,43.30,188.70,55.30,102.10
43,20220110T133653,4200,131.90,152.80,11.30,142.30,131.30,84.30,57.60,68.40
44,20220110T133653,4300,129.10,171.40,47.70,133.80,137.90,83.10,31.80,29.60
45,20220110T133653,4400,195.70,67.10,182.20,48.30,94.10,156.30,134.90,80.40
46,20220110T133653,4500,96.70,107.20,197.90,81.50,69.60,184.80,85.50,65.90
47,20220110T133653,4600,139.30,93.20,184.50,161.80,191.70,196.30,136.30,158.80
48,20220110T133653,4700,194.20,69.10,65.40,93.50,156.90,128.00,87.30,185.90
49,20220110T133653,4800,88.90,122.90,27.70,98.50,130.90,74.70,188.00,167.40
50,20220110T133653,4900,124.10,86.10,159.30,55.80,58.20,150.30,161.30,110.40
51,20220110T133653,5000,191.10,92.50,180.30,36.00,107.30,11.60,172.30,120.50
52,20220110T133655,5100,95.50,135.80,54.90,91.80,54.80,192.40,167.60,31.20
53,20220110T133655,5200,41.70,167.80,182.30,93.90,158.60,122.70,68.80,157.80
54,20220110T133655,5300,150.60,59.40,12.20,166.60,113.90,198.90,55.70,51.50
55,20220110T133655,5400,133.00,104.90,91.10,111.20,151.40,17.10,99.80,66.20
56,20220110T133655,5500,65.20,46.30,59.90,12.60,88.50,45.90,144.30,12.20
57,20220110T133655,5600,23.90,147.50,130.90,67.90,92.20,52.80,32.70,16.10
58,20220110T133655,5700,160.40,48.50,37.00,156.60,194.00,76.30,191.70,87.10
59,20220110T133655,5800,97.80,122.50,109.40,80.30,74.20,28.80,97.20,69.50
60,20220110T133655,5900,187.80,177.90,169.60,193.10,54.30,65.80,58.90,118.00
61,20220110T133655,6000,37.80,64.20,98.60,151.00,58.40,21.60,133.40,20.50
62,20220110T133657,6100,76.10,177.20,20.30,61.40,174.90,27.40,122.20,95.60
63,20220110T133657,6200,47.50,140.30,20.10,23.10,132.30,144.10,130.00,151.20
64,20220110T133657,6300,199.30,187.50,173.20,51.90,141.50,162.30,31.50,182.40
