ID,DateTime,MilliSeconds,7,36,56,58,64,66,86,115
1,20211214T103607,0ms,67.90,177.30,35.00,151.30,84.80,125.60,17.80,158.70
2,20211214T103607,100ms,60.50,190.30,98.20,140.70,14.30,72.30,32.20,35.60
3,20211214T103607,200ms,63.40,121.10,99.70,109.70,67.80,39.70,143.40,86.60
4,20211214T103607,300ms,191.50,11.10,77.80,110.00,42.00,38.80,14.80,96.30
5,20211214T103607,400ms,136.30,133.40,51.70,66.30,10.20,181.20,171.20,177.70
6,20211214T103607,500ms,106.00,122.80,57.30,196.90,149.50,176.80,89.00,38.20
7,20211214T103607,600ms,63.60,42.30,150.90,109.70,82.90,119.40,130.20,91.40
8,20211214T103608,700ms,180.70,129.60,183.10,136.80,26.90,71.80,120.00,72.30
9,20211214T103608,800ms,193.90,20.70,148.00,56.50,187.40,31.70,195.60,103.40
10,20211214T103608,900ms,160.20,51.20,115.80,196.00,135.40,148.70,185.50,86.60
11,20211214T103608,1000ms,133.30,56.20,16.60,16.30,11.10,98.10,162.10,128.60
12,20211214T103608,1100ms,199.10,93.80,45.70,173.50,103.80,117.30,88.10,149.30
13,20211214T103608,1200ms,57.30,192.20,90.80,36.80,61.40,72.00,29.30,198.60
14,20211214T103608,1300ms,158.10,105.30,194.00,103.50,175.60,190.30,47.20,126.50
15,20211214T103608,1400ms,127.90,196.40,81.90,161.20,199.90,63.30,165.30,111.00
16,20211214T103608,1500ms,170.70,182.70,132.90,109.60,71.60,10.00,168.90,92.20
17,20211214T103608,1600ms,188.90,115.70,79.60,57.00,163.00,85.90,105.10,62.50
18,20211214T103609,1700ms,93.50,172.70,20.70,199.50,44.90,54.30,20.30,108.50
19,20211214T103609,1800ms,50.90,132.20,52.20,63.70,59.10,183.50,158.10,99.80
20,20211214T103609,1900ms,20.20,138.40,138.40,148.90,126.50,76.30,21.70,58.70
21,20211214T103609,2000ms,113.60,36.00,27.20,68.50,37.90,89.00,114.90,69.80
22,20211214T103609,2100ms,170.30,10.10,178.60,185.90,130.20,43.60,181.80,197.40
23,20211214T103609,2200ms,188.40,110.90,135.20,116.90,197.10,146.50,189.90,78.50
24,20211214T103609,2300ms,38.40,12.50,169.50,173.40,159.40,42.90,185.20,168.50
25,20211214T103609,2400ms,190.60,101.30,185.10,26.10,117.70,47.40,69.30,58.10
26,20211214T103609,2500ms,195.10,124.50,154.80,109.70,159.80,143.90,175.80,38.70
27,20211214T103610,2600ms,54.50,197.50,37.40,124.90,46.00,138.90,15.20,12.10
28,20211214T103610,2700ms,82.20,96.60,40.60,32.00,157.10,168.80,147.40,169.50
29,20211214T103610,2800ms,55.20,16.40,100.00,128.70,152.10,130.80,84.90,58.90
30,20211214T103610,2900ms,36.90,14.60,190.00,117.90,129.00,68.20,17.30,179.00
31,20211214T103610,3000ms,125.50,56.80,117.20,27.50,125.50,93.00,90.40,104.70
32,20211214T103610,3100ms,13.20,105.90,161.30,129.60,179.70,199.50,57.90,104.40
33,20211214T103610,3200ms,143.30,113.80,55.60,62.10,181.60,62.90,38.40,60.60
34,20211214T103610,3300ms,147.80,152.00,84.00,83.70,89.10,132.90,139.20,137.00
35,20211214T103610,3400ms,44.50,106.70,64.40,35.30,17.10,123.00,53.10,120.50
