ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T132819,0,181.40,66.40,86.20,157.40,76.40,154.00,199.10,29.40
2,20220110T132821,100,134.20,150.40,70.60,13.50,149.60,68.60,18.80,197.30
3,20220110T132821,200,17.70,114.10,37.80,125.90,89.00,88.80,115.20,182.50
4,20220110T132821,300,132.60,170.40,41.80,78.80,18.60,115.40,53.50,48.60
5,20220110T132821,400,11.50,174.80,94.70,79.00,58.00,34.00,188.50,162.20
6,20220110T132821,500,119.10,105.60,23.50,193.00,173.50,122.90,170.80,183.50
7,20220110T132821,600,177.60,109.20,138.80,183.80,32.20,186.20,189.20,86.80
8,20220110T132821,700,123.50,39.10,146.30,84.50,176.70,31.00,107.70,88.00
9,20220110T132821,800,136.70,29.10,192.30,199.40,33.70,133.50,190.80,188.00
10,20220110T132821,900,109.90,18.70,60.80,57.60,28.40,102.10,130.00,143.50
11,20220110T132821,1000,130.50,199.70,164.50,113.10,37.90,193.40,144.20,28.70
12,20220110T132822,1100,92.40,149.40,153.60,189.50,78.50,130.50,89.70,98.80
13,20220110T132822,1200,86.40,92.20,110.10,171.00,179.60,134.70,45.40,148.90
14,20220110T132822,1300,87.60,105.10,100.50,199.20,177.20,113.40,196.10,83.00
15,20220110T132822,1400,48.30,100.00,189.20,11.00,99.90,124.50,107.10,85.90
16,20220110T132822,1500,49.70,40.10,72.70,87.30,38.60,120.60,196.60,160.80
17,20220110T132822,1600,177.70,20.90,199.20,184.70,178.50,16.20,48.10,103.60
18,20220110T132822,1700,166.50,173.20,114.90,11.00,195.10,54.60,141.00,91.50
19,20220110T132822,1800,43.40,176.20,165.40,89.30,82.60,109.30,160.40,27.80
20,20220110T132823,1900,120.10,80.20,63.80,70.20,121.40,120.10,113.00,183.70
21,20220110T132823,2000,46.60,95.20,18.00,89.00,73.20,55.90,131.80,59.00
22,20220110T132824,2100,140.20,42.50,151.70,75.80,188.10,132.30,145.70,98.60
23,20220110T132824,2200,159.10,150.20,118.90,58.60,134.70,50.10,26.30,42.90
24,20220110T132824,2300,89.40,116.20,116.00,34.00,80.20,122.00,29.90,189.30
25,20220110T132824,2400,65.00,120.20,49.30,88.40,69.30,161.20,62.90,45.10
26,20220110T132824,2500,117.30,105.90,76.50,192.80,190.60,140.80,127.20,102.40
27,20220110T132824,2600,154.90,120.30,28.80,125.90,64.40,130.30,141.10,132.40
28,20220110T132824,2700,132.90,174.50,114.20,74.80,34.10,17.90,105.40,167.90
29,20220110T132824,2800,85.40,84.70,140.00,136.60,135.60,29.00,103.90,36.90
30,20220110T132824,2900,29.90,173.30,31.30,142.20,115.50,140.90,103.70,48.50
31,20220110T132824,3000,50.90,46.70,80.10,59.60,151.50,144.40,121.80,172.40
