ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220105T113717,0,88.20,138.00,31.80,188.00,60.60,113.40,188.60,100.10
2,20220105T113719,100,28.00,26.60,27.60,42.80,165.20,70.10,150.80,16.70
3,20220105T113719,200,118.10,188.60,95.20,132.70,45.30,157.10,122.90,99.60
4,20220105T113719,300,197.10,154.30,23.70,112.30,26.80,199.30,138.80,136.30
5,20220105T113719,400,126.80,149.50,123.40,98.70,83.70,32.20,116.60,111.10
6,20220105T113719,500,111.00,177.60,118.20,111.60,192.40,16.80,120.30,94.10
7,20220105T113719,600,181.60,17.30,180.90,112.90,105.70,156.10,180.70,70.80
8,20220105T113719,700,86.10,20.00,132.70,13.20,167.80,171.90,54.40,154.40
9,20220105T113719,800,87.10,97.30,67.10,143.90,155.40,134.90,191.10,76.50
10,20220105T113719,900,164.00,27.20,178.10,16.80,122.00,47.90,18.00,77.80
11,20220105T113719,1000,177.60,180.30,190.30,121.60,100.50,122.90,41.20,112.00
12,20220105T113721,1100,157.80,121.90,106.50,169.30,50.60,20.60,183.10,176.70
13,20220105T113721,1200,123.20,158.30,125.00,199.00,80.80,67.90,137.90,177.20
14,20220105T113721,1300,62.00,33.70,90.70,38.50,191.80,131.10,77.40,33.00
15,20220105T113721,1400,128.90,38.80,92.60,122.00,52.00,73.20,174.60,186.30
16,20220105T113721,1500,101.40,156.60,166.30,123.30,61.90,102.30,176.20,49.40
17,20220105T113721,1600,109.70,169.00,54.20,67.60,69.40,115.80,124.70,86.50
18,20220105T113721,1700,23.20,154.10,115.90,23.20,62.40,124.10,50.10,175.60
19,20220105T113721,1800,129.90,77.20,173.20,39.10,172.10,134.70,119.10,39.30
20,20220105T113721,1900,73.30,88.00,132.60,97.90,92.70,135.70,154.90,98.70
21,20220105T113721,2000,45.30,170.50,125.30,126.10,149.90,185.20,126.00,71.70
22,20220105T113723,2100,95.50,161.90,181.90,179.30,120.70,107.80,13.90,92.80
23,20220105T113723,2200,147.40,156.40,130.70,69.90,148.00,65.60,46.40,32.90
24,20220105T113723,2300,87.40,148.20,98.80,135.10,28.90,139.30,159.40,102.10
25,20220105T113723,2400,133.60,129.90,104.60,118.50,12.40,97.70,42.40,98.00
26,20220105T113723,2500,152.50,162.90,95.20,15.90,138.40,166.10,160.00,149.40
27,20220105T113723,2600,169.90,48.80,83.80,193.60,92.10,30.80,29.90,59.30
