ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T141726,0,172.70,153.30,102.40,61.70,79.50,32.90,158.60,82.80
2,20220110T141728,100,167.60,198.20,33.10,64.20,132.20,125.80,70.10,107.50
3,20220110T141728,200,22.10,14.40,172.40,127.40,34.20,123.30,178.30,18.90
4,20220110T141728,300,78.40,161.70,171.80,92.10,118.20,13.20,40.50,51.30
5,20220110T141728,400,64.90,125.80,17.10,150.50,90.20,55.00,196.60,154.70
6,20220110T141728,500,160.60,144.30,58.90,77.00,149.20,68.40,193.10,180.40
7,20220110T141728,600,108.00,56.30,104.00,112.90,21.20,50.30,170.70,176.70
8,20220110T141728,700,34.40,52.80,102.40,120.50,135.80,35.80,53.30,93.30
9,20220110T141728,800,187.80,58.40,67.00,77.30,162.80,36.20,137.80,78.00
10,20220110T141728,900,111.50,120.30,193.00,81.40,96.10,194.90,116.20,174.10
11,20220110T141728,1000,124.30,68.10,64.20,155.20,177.00,52.80,183.20,130.30
12,20220110T141730,1100,93.80,49.30,58.80,61.00,190.60,129.30,114.20,173.20
13,20220110T141730,1200,124.70,76.60,93.30,139.10,119.10,86.40,105.30,113.60
14,20220110T141730,1300,25.30,64.40,198.70,186.90,55.10,162.20,55.20,100.40
15,20220110T141730,1400,18.40,87.30,176.20,161.20,20.20,138.60,40.00,85.50
16,20220110T141730,1500,159.80,46.10,66.00,17.90,93.60,153.70,103.30,65.20
17,20220110T141730,1600,93.50,45.50,151.40,164.40,149.20,39.90,169.20,73.20
18,20220110T141730,1700,18.00,156.20,24.00,25.10,91.70,149.00,87.20,193.50
19,20220110T141730,1800,28.30,38.20,32.30,18.50,38.80,42.10,130.60,16.60
20,20220110T141730,1900,91.20,151.50,192.20,97.80,14.60,56.70,24.30,16.10
21,20220110T141730,2000,30.70,42.20,105.70,161.50,197.50,121.10,180.20,42.60
22,20220110T141731,2100,91.70,46.40,96.90,147.10,13.70,20.90,62.70,131.80
23,20220110T141731,2200,45.40,78.90,129.10,170.90,61.30,117.00,47.10,20.30
24,20220110T141731,2300,18.10,135.50,191.80,23.20,35.80,173.20,14.10,76.80
25,20220110T141731,2400,119.60,105.80,128.50,65.30,116.40,132.50,43.60,162.10
26,20220110T141731,2500,67.80,32.70,55.70,53.70,22.70,171.80,166.30,180.80
27,20220110T141731,2600,63.10,56.60,42.90,100.70,13.50,60.80,143.50,177.10
28,20220110T141731,2700,25.90,60.00,51.70,113.40,103.80,172.30,188.20,66.70
29,20220110T141731,2800,157.10,32.30,183.10,65.50,45.00,90.00,58.00,141.70
30,20220110T141731,2900,108.90,126.30,150.30,129.50,43.10,151.90,15.40,125.10
31,20220110T141731,3000,176.20,35.50,120.80,42.00,61.40,166.40,187.20,147.40
32,20220110T141733,3100,113.20,20.60,151.70,132.30,170.60,42.60,79.90,122.50
33,20220110T141733,3200,140.40,177.60,19.80,119.00,55.10,146.10,39.50,73.70
34,20220110T141733,3300,117.80,93.00,181.20,112.30,116.00,189.00,127.40,78.90
35,20220110T141733,3400,38.70,104.90,66.60,55.90,139.60,193.70,158.00,143.00
36,20220110T141733,3500,67.60,112.20,23.90,97.20,56.10,59.10,161.30,69.10
37,20220110T141733,3600,124.40,191.10,87.60,62.00,111.90,199.80,52.00,84.10
38,20220110T141733,3700,168.60,155.50,128.10,20.80,77.50,126.50,159.40,150.40
39,20220110T141733,3800,109.40,48.80,46.40,106.70,33.70,117.10,74.60,189.30
40,20220110T141733,3900,59.60,163.80,92.00,10.90,80.60,185.20,153.40,172.50
41,20220110T141733,4000,16.70,194.00,191.00,88.70,81.20,176.90,180.30,174.40
42,20220110T141735,4100,118.00,25.00,171.90,184.70,46.90,99.10,147.90,27.60
43,20220110T141735,4200,72.00,10.20,116.60,62.90,49.50,25.20,131.50,52.00
44,20220110T141735,4300,132.90,98.80,172.60,117.90,53.80,148.30,98.20,149.20
45,20220110T141735,4400,163.90,190.60,86.40,81.00,103.80,115.80,128.90,82.00
46,20220110T141735,4500,72.00,130.00,55.60,172.90,146.80,115.70,96.70,171.90
47,20220110T141735,4600,16.90,167.70,67.00,121.80,84.40,138.20,82.20,110.10
48,20220110T141735,4700,86.90,180.30,48.60,10.30,197.50,78.10,58.40,122.90
49,20220110T141735,4800,90.10,65.80,71.00,103.80,174.50,102.10,116.50,63.00
50,20220110T141735,4900,118.00,97.40,118.20,24.00,69.00,171.10,189.10,61.70
51,20220110T141735,5000,177.30,26.00,186.40,68.70,125.60,38.20,52.30,128.50
52,20220110T141736,5100,38.70,21.60,40.50,169.80,129.90,170.50,127.00,135.00
53,20220110T141736,5200,167.40,11.30,11.90,86.50,143.80,76.50,196.90,63.60
54,20220110T141736,5300,93.00,47.60,153.50,196.20,155.90,152.60,152.80,84.80
55,20220110T141737,5400,29.20,114.30,111.80,29.40,63.40,23.30,106.30,84.00
56,20220110T141737,5500,123.90,197.90,168.20,165.00,21.10,197.70,62.50,152.40
57,20220110T141737,5600,169.40,27.40,29.60,173.80,171.40,177.40,132.40,44.20
58,20220110T141737,5700,195.10,22.70,10.40,127.30,48.30,167.10,59.10,111.00
59,20220110T141737,5800,29.60,104.70,138.90,51.40,133.60,57.70,95.10,67.80
60,20220110T141737,5900,38.80,118.50,131.30,192.00,144.70,119.20,159.50,122.10
61,20220110T141737,6000,90.30,164.00,97.50,75.10,18.20,187.70,192.40,37.70
62,20220110T141738,6100,134.20,15.00,184.50,134.20,43.00,67.20,39.70,62.70
63,20220110T141738,6200,191.70,101.60,40.00,121.80,76.50,193.70,89.00,131.00
64,20220110T141738,6300,166.10,193.10,29.20,173.70,134.50,90.80,126.10,56.30
65,20220110T141738,6400,197.20,75.80,44.20,28.00,64.70,63.90,50.10,109.30
66,20220110T141738,6500,180.70,193.90,113.20,185.40,167.00,104.70,96.00,112.60
67,20220110T141738,6600,124.20,96.60,118.60,35.20,121.40,46.00,177.50,116.00
68,20220110T141738,6700,130.20,103.70,117.70,175.40,108.90,46.50,109.50,13.10
69,20220110T141738,6800,47.90,87.70,191.10,116.30,22.70,80.50,147.90,147.20
70,20220110T141738,6900,146.80,166.20,179.50,90.00,83.50,31.00,35.20,53.80
71,20220110T141738,7000,137.30,56.40,164.30,112.40,62.60,165.10,199.90,189.50
72,20220110T141740,7100,103.60,144.40,114.60,93.20,25.40,11.10,143.70,80.50
73,20220110T141740,7200,134.70,42.00,146.30,100.70,20.10,53.00,36.30,82.00
74,20220110T141740,7300,61.80,77.60,67.70,173.50,158.30,12.70,117.50,114.50
75,20220110T141740,7400,112.10,177.20,25.20,41.70,140.70,51.60,76.90,183.90
76,20220110T141740,7500,103.20,92.40,85.10,122.20,105.10,188.80,129.30,19.70
77,20220110T141740,7600,192.40,16.80,61.00,89.60,89.00,107.30,22.50,136.50
78,20220110T141740,7700,180.00,148.60,41.90,141.70,180.90,189.40,47.80,177.00
79,20220110T141740,7800,150.50,138.20,138.00,83.70,198.00,184.50,37.70,37.60
80,20220110T141740,7900,193.80,15.00,121.90,173.20,152.60,74.00,124.70,81.70
81,20220110T141740,8000,77.00,43.30,44.80,189.20,36.40,161.00,125.90,77.80
82,20220110T141742,8100,71.40,183.00,109.10,126.30,160.60,89.20,120.50,191.90
83,20220110T141742,8200,44.70,85.50,53.90,198.20,103.10,167.60,110.20,19.70
84,20220110T141742,8300,92.40,20.30,84.80,28.30,41.60,74.20,162.10,142.50
85,20220110T141742,8400,22.50,16.60,11.50,17.40,151.90,63.60,56.90,167.30
86,20220110T141742,8500,89.60,197.40,128.30,178.20,41.70,168.60,175.30,30.10
87,20220110T141742,8600,84.00,12.40,11.80,71.90,29.50,151.60,140.50,92.50
88,20220110T141742,8700,153.50,29.60,26.90,30.70,191.90,55.30,115.70,62.50
89,20220110T141742,8800,124.10,189.00,83.80,128.10,12.90,105.70,54.90,136.60
90,20220110T141742,8900,21.90,27.90,65.50,138.10,158.70,73.00,82.50,152.40
91,20220110T141742,9000,94.20,75.30,185.00,12.60,90.90,85.60,148.50,162.40
92,20220110T141744,9100,10.10,114.10,89.30,57.20,45.60,158.70,178.00,111.40
93,20220110T141744,9200,155.90,119.70,101.20,61.00,76.50,41.60,142.40,74.60
94,20220110T141744,9300,26.90,129.30,46.50,164.60,128.30,106.40,140.50,115.20
95,20220110T141744,9400,112.10,76.70,114.00,105.90,141.60,196.40,26.90,75.20
96,20220110T141744,9500,161.80,151.60,73.10,174.20,163.10,126.50,70.00,58.00
97,20220110T141744,9600,195.00,148.80,146.80,56.00,22.20,170.60,110.40,41.00
98,20220110T141744,9700,43.90,50.00,100.80,17.40,42.10,88.40,73.30,11.10
99,20220110T141744,9800,85.00,177.30,48.70,75.00,13.70,188.50,66.80,74.00
100,20220110T141744,9900,11.40,145.20,12.50,105.50,41.30,183.50,134.90,95.10
