ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T113630,0,170.70,44.90,77.30,85.80,123.00,127.20,84.40,187.80
2,20220110T113632,100,172.30,180.90,194.00,146.50,79.20,64.20,58.70,20.30
3,20220110T113632,200,132.70,182.90,64.00,151.20,90.30,196.90,110.90,25.70
4,20220110T113632,300,196.00,133.30,149.90,177.80,41.60,173.50,59.70,162.60
5,20220110T113632,400,141.20,196.70,181.00,53.30,127.90,84.90,107.90,142.10
6,20220110T113632,500,166.70,187.20,49.30,173.60,168.50,114.50,12.80,59.10
7,20220110T113632,600,139.40,195.70,50.10,105.30,130.80,144.40,176.80,109.00
8,20220110T113632,700,102.40,29.60,123.00,30.30,62.20,66.60,74.90,92.40
9,20220110T113632,800,150.10,85.30,17.70,60.80,172.80,53.30,99.80,88.10
10,20220110T113632,900,193.50,71.30,86.50,11.40,176.30,133.60,192.50,46.90
11,20220110T113632,1000,61.50,159.40,112.90,150.10,61.70,69.50,30.50,50.40
12,20220110T113634,1100,165.10,159.80,118.80,132.30,120.50,188.20,165.20,106.60
13,20220110T113634,1200,41.60,53.70,23.80,134.40,60.10,149.70,27.10,142.80
14,20220110T113634,1300,143.70,95.80,147.70,39.70,79.40,90.40,170.90,43.10
15,20220110T113634,1400,184.50,27.50,153.50,29.80,194.20,79.90,46.80,11.20
16,20220110T113634,1500,56.00,105.70,69.40,170.80,19.50,166.80,141.30,63.00
17,20220110T113634,1600,90.60,106.20,54.20,66.50,178.20,135.20,166.70,72.10
18,20220110T113634,1700,119.50,171.20,77.10,150.10,189.00,43.10,143.80,195.70
19,20220110T113634,1800,21.60,89.00,94.00,67.90,13.50,160.60,127.20,39.80
20,20220110T113634,1900,179.50,101.90,85.40,72.30,198.90,106.00,140.50,182.60
21,20220110T113634,2000,62.30,50.60,31.30,127.00,43.80,119.40,132.00,184.40
22,20220110T113635,2100,56.60,43.40,92.60,29.40,136.30,133.80,184.40,29.00
23,20220110T113635,2200,55.00,195.90,92.30,34.70,58.50,71.70,67.20,53.90
24,20220110T113635,2300,184.70,98.50,79.60,28.50,122.30,152.00,84.40,186.80
25,20220110T113635,2400,153.50,121.50,122.50,103.40,84.20,161.10,27.90,195.20
26,20220110T113635,2500,164.40,59.50,141.80,159.60,89.20,191.50,179.10,33.30
27,20220110T113635,2600,136.90,119.70,125.30,84.70,142.50,131.00,66.20,11.10
28,20220110T113635,2700,160.80,187.70,156.10,62.50,143.50,86.80,129.50,137.60
29,20220110T113635,2800,166.70,53.90,67.40,33.10,135.60,130.10,167.20,136.00
30,20220110T113635,2900,19.40,158.40,55.50,98.90,10.70,11.50,199.30,46.90
31,20220110T113635,3000,18.00,165.50,185.50,150.60,116.30,60.20,37.60,40.80
32,20220110T113637,3100,54.90,163.10,114.40,103.80,130.80,139.70,185.10,34.90
33,20220110T113637,3200,50.30,63.10,43.10,81.40,151.90,187.50,50.90,68.00
34,20220110T113637,3300,192.90,92.30,85.40,56.00,73.70,54.50,161.70,32.50
35,20220110T113637,3400,160.00,45.60,36.40,179.70,34.80,50.40,35.00,195.00
36,20220110T113637,3500,127.60,51.20,155.40,149.70,90.40,38.10,164.80,146.50
37,20220110T113637,3600,87.80,169.90,140.90,82.90,65.30,18.30,114.70,30.70
38,20220110T113637,3700,177.30,62.20,90.50,47.60,125.30,72.40,153.00,16.60
39,20220110T113637,3800,70.00,24.40,107.00,38.50,21.60,129.80,15.50,53.30
40,20220110T113637,3900,165.70,37.60,187.80,196.60,115.70,61.10,197.80,11.40
41,20220110T113637,4000,61.90,43.70,63.30,149.10,172.00,26.20,13.30,69.70
42,20220110T113639,4100,73.10,138.80,48.90,187.30,187.70,60.40,175.80,10.00
43,20220110T113639,4200,55.40,76.00,121.50,164.70,28.00,173.00,185.50,184.60
44,20220110T113639,4300,30.70,43.80,60.00,132.60,153.50,165.70,171.30,21.40
45,20220110T113639,4400,99.30,16.00,35.40,81.80,155.70,78.50,82.90,161.50
46,20220110T113639,4500,166.30,190.20,161.70,164.30,81.90,116.70,184.70,176.90
47,20220110T113639,4600,59.50,10.30,87.30,70.30,104.80,48.50,45.80,85.90
48,20220110T113639,4700,180.60,123.00,32.40,153.20,147.30,110.30,89.70,162.00
49,20220110T113639,4800,155.00,13.10,28.00,90.30,30.00,62.00,63.30,105.80
50,20220110T113639,4900,30.30,147.60,85.00,123.40,58.00,37.90,143.20,47.40
51,20220110T113639,5000,134.90,184.20,14.90,197.10,81.00,167.90,18.30,127.00
52,20220110T113641,5100,104.00,172.30,25.00,77.10,102.90,61.80,84.60,29.90
53,20220110T113641,5200,83.00,72.10,57.60,122.40,164.40,105.80,69.60,77.10
54,20220110T113641,5300,176.40,66.00,139.80,15.10,74.00,190.30,55.10,10.10
55,20220110T113641,5400,140.50,198.00,71.80,67.40,124.90,41.30,22.00,22.50
56,20220110T113641,5500,31.20,98.30,68.80,191.70,40.80,195.00,132.40,119.50
57,20220110T113641,5600,125.70,41.10,129.00,36.60,191.00,19.30,25.30,46.50
58,20220110T113641,5700,36.00,194.20,50.30,115.20,50.70,134.10,141.00,40.00
59,20220110T113641,5800,129.90,182.70,197.10,68.70,191.40,152.50,94.10,161.70
60,20220110T113641,5900,54.80,144.20,121.50,67.40,84.50,77.30,182.00,61.10
61,20220110T113641,6000,143.90,195.40,90.50,92.90,55.30,28.90,46.60,35.60
62,20220110T113643,6100,180.40,136.00,159.80,19.20,192.00,171.60,188.00,136.70
63,20220110T113643,6200,185.20,103.90,109.80,180.10,151.10,171.60,119.10,177.10
64,20220110T113643,6300,72.80,77.10,46.10,174.50,152.00,44.00,115.80,45.30
65,20220110T113643,6400,42.70,135.00,181.10,176.30,139.40,143.30,22.70,72.70
66,20220110T113643,6500,59.50,153.10,84.20,51.60,160.60,81.50,162.40,40.10
67,20220110T113643,6600,59.70,156.10,190.30,62.40,40.80,183.60,108.10,171.50
68,20220110T113643,6700,141.00,131.60,150.50,147.30,188.10,132.00,39.10,16.90
69,20220110T113643,6800,36.50,92.70,53.60,112.80,32.50,148.40,106.70,24.90
70,20220110T113643,6900,27.60,24.60,17.60,136.60,126.70,132.00,88.40,189.10
71,20220110T113643,7000,11.00,45.80,121.10,174.40,171.80,91.80,53.40,92.50
72,20220110T113645,7100,56.70,38.90,181.80,191.40,52.50,151.80,172.80,192.90
73,20220110T113645,7200,193.40,182.70,154.00,75.40,84.00,119.60,43.50,108.30
74,20220110T113645,7300,134.80,76.50,101.10,45.20,196.40,147.60,73.70,17.50
75,20220110T113645,7400,64.50,111.00,101.50,169.20,131.00,124.70,103.70,69.90
76,20220110T113645,7500,114.70,131.50,29.30,147.90,42.90,166.40,157.90,140.10
77,20220110T113645,7600,42.50,78.90,185.80,23.30,170.00,78.90,137.00,31.70
78,20220110T113645,7700,84.60,163.80,154.30,163.80,13.60,22.10,171.90,89.60
79,20220110T113645,7800,84.70,178.80,25.90,58.70,73.50,13.50,71.20,108.40
