ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T115804,0,97.50,57.70,38.30,170.80,118.10,90.50,49.20,74.00
2,20220110T115806,100,175.10,64.70,159.60,34.70,31.60,189.90,34.40,27.40
3,20220110T115806,200,38.90,93.80,98.90,40.30,72.40,27.50,190.10,23.40
4,20220110T115806,300,122.30,109.50,106.00,107.20,114.50,100.90,146.80,70.80
5,20220110T115806,400,194.80,88.80,136.50,74.40,54.90,10.60,16.50,72.40
6,20220110T115806,500,43.90,115.20,43.30,33.50,73.30,173.60,68.90,41.50
7,20220110T115806,600,146.70,71.90,38.50,80.30,95.40,96.80,116.50,124.60
8,20220110T115806,700,95.20,153.50,51.80,108.00,135.30,55.60,65.10,44.60
9,20220110T115806,800,155.20,107.40,159.40,25.20,98.30,51.60,92.40,69.00
10,20220110T115806,900,74.30,31.20,52.30,102.60,148.10,161.90,188.50,146.20
11,20220110T115806,1000,80.70,141.30,181.80,33.00,108.30,131.50,104.80,45.80
12,20220110T115808,1100,14.80,145.50,171.60,73.30,103.80,106.60,78.90,191.50
13,20220110T115808,1200,29.20,150.10,164.40,184.70,94.10,186.70,185.70,170.70
14,20220110T115808,1300,51.10,42.30,65.10,59.70,52.20,125.30,120.90,15.80
15,20220110T115808,1400,68.80,191.00,148.70,97.50,16.20,125.50,164.80,37.70
16,20220110T115808,1500,187.40,111.40,142.10,100.70,89.80,122.40,159.10,51.30
17,20220110T115808,1600,96.40,109.40,23.20,100.00,134.70,110.30,10.00,73.00
18,20220110T115808,1700,34.50,124.40,131.40,26.60,116.60,19.20,142.60,176.60
19,20220110T115808,1800,38.40,151.90,69.60,38.90,164.70,92.60,162.70,141.60
20,20220110T115808,1900,171.60,161.60,41.60,51.90,139.60,38.80,52.30,95.90
21,20220110T115808,2000,29.00,18.50,167.80,125.80,103.70,77.20,121.30,102.40
22,20220110T115810,2100,57.70,142.50,101.10,28.00,158.90,11.60,165.50,42.00
23,20220110T115810,2200,75.80,99.80,25.40,137.30,58.00,166.80,140.20,76.50
24,20220110T115810,2300,38.70,148.10,126.40,126.40,148.20,113.20,94.80,111.30
25,20220110T115810,2400,93.40,119.60,94.20,138.90,143.90,154.70,56.10,147.10
26,20220110T115810,2500,71.70,100.70,175.10,165.20,198.20,85.50,16.90,15.60
27,20220110T115810,2600,80.90,55.40,132.80,127.10,84.00,56.80,138.30,175.80
28,20220110T115810,2700,82.90,157.50,139.20,166.40,75.20,159.40,191.00,84.90
29,20220110T115810,2800,101.90,67.80,92.80,48.70,175.90,143.10,20.60,119.50
30,20220110T115810,2900,20.20,56.80,88.40,73.60,118.00,16.00,62.00,31.60
31,20220110T115810,3000,144.60,142.70,115.60,158.00,49.80,46.70,167.60,89.90
32,20220110T115812,3100,135.60,177.90,92.60,91.20,65.80,24.40,40.70,88.30
33,20220110T115812,3200,150.50,94.80,53.60,106.10,27.10,106.10,170.00,61.70
34,20220110T115812,3300,177.00,193.90,160.20,59.50,164.30,133.20,37.70,185.70
35,20220110T115812,3400,79.40,40.20,92.60,17.00,119.60,54.90,41.60,194.00
36,20220110T115813,3500,73.60,155.20,67.30,98.40,83.40,110.60,177.00,20.00
37,20220110T115813,3600,110.40,80.70,135.70,109.60,70.90,81.50,156.90,81.90
38,20220110T115813,3700,163.90,126.30,172.70,18.80,158.20,160.20,154.20,35.50
39,20220110T115813,3800,87.80,194.10,125.60,135.60,53.40,94.80,156.90,181.70
40,20220110T115813,3900,55.50,189.70,199.80,40.10,47.40,18.30,172.60,170.50
41,20220110T115813,4000,187.00,165.80,45.40,150.40,156.60,48.50,169.20,76.00
42,20220110T115815,4100,74.90,82.90,148.00,166.00,179.90,166.20,114.60,118.70
43,20220110T115815,4200,13.70,31.60,83.80,23.30,178.90,147.40,50.90,115.60
44,20220110T115815,4300,68.50,125.80,157.90,145.70,52.40,110.00,65.60,83.80
45,20220110T115815,4400,193.70,63.30,88.20,115.90,76.70,184.10,182.40,188.00
46,20220110T115815,4500,12.20,138.00,86.80,184.00,112.40,117.20,153.60,22.60
47,20220110T115815,4600,156.90,28.80,141.20,158.80,19.70,79.10,110.80,193.30
48,20220110T115815,4700,68.90,184.80,99.40,145.00,37.60,186.80,36.10,87.00
49,20220110T115815,4800,192.40,147.80,196.30,150.10,47.00,145.80,46.40,85.30
50,20220110T115815,4900,96.00,64.40,80.00,39.10,102.00,16.10,106.30,53.20
51,20220110T115815,5000,140.10,20.80,15.00,180.50,119.40,161.20,92.10,88.80
52,20220110T115817,5100,23.00,65.90,12.50,28.00,160.50,58.10,146.30,172.50
53,20220110T115817,5200,180.10,165.40,120.70,88.70,187.70,147.10,58.20,35.60
54,20220110T115817,5300,124.80,177.90,17.50,129.30,94.70,127.50,78.10,177.70
55,20220110T115817,5400,40.30,148.80,63.20,125.30,193.50,112.10,157.10,97.90
56,20220110T115817,5500,31.40,34.60,187.70,180.50,196.10,50.00,115.50,126.80
57,20220110T115817,5600,162.90,46.90,42.80,157.40,58.50,170.30,196.20,135.00
58,20220110T115817,5700,171.50,136.40,110.10,151.00,95.80,173.60,166.40,48.70
59,20220110T115817,5800,173.10,44.50,138.30,100.40,125.20,48.90,98.50,26.30
60,20220110T115817,5900,151.10,150.60,187.90,34.60,35.10,154.40,145.80,183.80
61,20220110T115817,6000,135.40,43.80,135.60,32.30,20.00,91.20,65.50,81.30
62,20220110T115819,6100,119.80,103.30,64.40,50.20,108.00,48.10,193.30,170.20
63,20220110T115819,6200,64.90,150.00,181.90,13.70,33.50,89.90,87.90,64.20
64,20220110T115819,6300,96.90,133.20,41.20,150.60,184.80,75.10,136.40,127.30
65,20220110T115819,6400,58.40,39.60,78.60,92.70,14.40,42.40,161.40,176.70
66,20220110T115819,6500,129.90,46.80,133.50,169.40,50.60,69.10,172.00,71.00
67,20220110T115819,6600,198.80,116.00,49.30,155.70,45.10,112.90,106.30,73.10
68,20220110T115819,6700,76.10,106.10,137.90,40.60,197.10,108.80,112.70,180.90
69,20220110T115819,6800,174.40,13.00,163.20,163.70,65.40,142.00,93.20,11.10
70,20220110T115819,6900,143.10,67.90,116.80,60.60,25.30,158.70,71.40,81.10
71,20220110T115819,7000,169.20,17.80,72.50,120.50,38.50,107.70,146.20,119.30
72,20220110T115820,7100,33.40,40.80,103.80,145.50,172.00,87.50,80.40,26.00
73,20220110T115820,7200,144.20,72.90,62.20,91.30,150.40,127.60,81.20,47.30
74,20220110T115820,7300,97.40,89.70,45.30,135.90,175.80,177.00,143.60,16.30
