ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220105T124945,0,81.00,100.70,180.40,44.10,41.10,193.20,32.20,172.40
2,20220105T124947,100,128.80,81.30,143.30,62.60,65.20,129.70,14.20,175.90
3,20220105T124947,200,153.00,111.20,190.20,102.90,162.90,95.10,70.00,50.20
4,20220105T124947,300,56.00,199.40,39.50,39.30,67.70,193.30,138.80,146.80
5,20220105T124947,400,50.90,42.90,108.70,140.50,35.30,18.10,78.10,144.00
6,20220105T124947,500,143.80,153.50,182.40,100.90,123.30,12.20,165.20,44.60
7,20220105T124947,600,159.10,15.00,117.80,110.60,28.70,54.90,101.20,190.90
8,20220105T124947,700,44.80,148.60,181.50,97.00,68.50,124.50,141.00,189.70
9,20220105T124947,800,94.00,107.30,65.80,34.80,83.50,85.20,94.00,145.40
10,20220105T124947,900,108.70,97.80,145.30,54.80,122.00,175.20,190.20,132.10
11,20220105T124947,1000,140.40,174.10,150.50,185.00,156.50,68.00,94.90,95.40
12,20220105T124949,1100,125.30,71.60,87.50,164.00,105.00,61.20,52.20,134.50
13,20220105T124949,1200,55.60,99.40,43.70,50.00,152.80,137.30,32.30,110.90
14,20220105T124949,1300,88.80,152.10,45.80,190.60,100.40,23.50,195.40,181.20
15,20220105T124949,1400,123.20,88.20,47.00,199.40,40.50,186.50,15.50,165.80
16,20220105T124949,1500,27.80,52.30,194.90,129.30,121.40,96.50,164.70,94.10
17,20220105T124949,1600,54.60,42.90,45.20,67.10,78.40,146.40,48.00,53.00
18,20220105T124949,1700,22.40,103.10,42.50,84.70,164.00,64.00,180.20,163.20
19,20220105T124949,1800,52.30,115.30,16.90,114.80,139.10,24.30,107.70,83.30
20,20220105T124949,1900,115.40,139.50,157.50,180.00,117.30,64.20,95.30,148.10
21,20220105T124949,2000,128.70,135.40,115.50,186.60,35.70,52.50,87.60,52.30
22,20220105T124951,2100,137.20,27.60,77.20,66.10,79.70,56.40,150.70,17.10
23,20220105T124951,2200,53.00,61.90,165.60,96.50,187.90,172.40,29.00,112.00
24,20220105T124951,2300,21.10,43.10,97.60,51.20,84.20,196.00,173.10,18.50
25,20220105T124951,2400,150.30,50.50,178.90,73.50,14.70,59.90,68.20,90.40
26,20220105T124951,2500,61.50,147.90,51.70,137.30,157.50,47.20,18.60,34.80
27,20220105T124951,2600,16.90,80.90,124.50,143.50,166.30,37.10,78.80,37.70
28,20220105T124951,2700,119.80,166.20,86.10,16.90,191.90,37.50,97.30,131.50
29,20220105T124951,2800,135.40,186.30,82.00,193.00,92.80,42.30,48.90,114.30
