ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T135151,0,91.10,70.30,27.40,37.00,57.80,65.30,121.80,105.40
2,20220110T135153,100,88.00,107.80,44.80,82.50,187.70,180.10,39.30,161.20
3,20220110T135153,200,78.40,48.60,180.80,30.90,80.90,47.30,47.40,101.00
4,20220110T135153,300,175.20,129.20,189.40,63.30,131.50,64.20,27.50,156.50
5,20220110T135153,400,95.80,33.40,197.70,86.50,173.90,52.20,158.70,173.40
6,20220110T135153,500,51.20,195.60,37.70,43.20,90.20,25.40,96.00,187.90
7,20220110T135153,600,11.90,177.20,69.50,173.70,78.90,128.60,54.10,168.60
8,20220110T135153,700,76.60,71.60,36.50,116.60,66.90,54.20,90.60,77.90
9,20220110T135153,800,50.40,35.60,57.10,50.80,139.70,33.70,107.20,168.60
10,20220110T135153,900,57.10,52.00,190.80,178.80,14.90,82.70,11.70,14.10
11,20220110T135153,1000,97.10,122.20,50.30,102.20,156.70,144.80,72.90,94.30
12,20220110T135155,1100,191.50,170.70,94.90,43.00,181.60,86.70,132.40,112.00
13,20220110T135155,1200,12.10,61.70,148.00,163.80,117.50,174.80,94.80,89.60
14,20220110T135155,1300,61.10,87.90,136.30,59.80,53.20,164.00,137.00,90.60
15,20220110T135155,1400,56.10,119.50,153.60,106.50,24.10,119.70,66.80,148.00
16,20220110T135155,1500,53.50,27.70,158.80,66.20,106.30,151.40,140.00,42.00
17,20220110T135155,1600,105.80,59.80,151.90,30.40,126.90,49.70,83.90,194.30
18,20220110T135155,1700,105.50,92.30,117.40,108.40,190.50,88.40,114.00,66.60
19,20220110T135155,1800,152.10,183.90,139.80,178.30,45.80,176.70,199.30,66.40
20,20220110T135155,1900,138.40,74.10,102.00,169.20,17.90,139.20,163.30,17.10
21,20220110T135155,2000,179.80,77.70,26.50,48.10,157.90,146.10,108.00,39.30
22,20220110T135156,2100,32.50,166.60,21.50,189.60,127.90,136.00,198.30,101.40
23,20220110T135156,2200,60.20,120.10,14.60,153.90,50.30,149.10,192.40,29.80
24,20220110T135156,2300,141.80,194.40,99.60,119.80,188.30,82.90,12.80,155.00
25,20220110T135156,2400,10.50,119.70,180.10,190.00,167.20,42.10,170.80,186.90
26,20220110T135156,2500,181.30,57.90,87.80,18.90,170.00,62.60,187.50,65.10
27,20220110T135156,2600,25.40,125.70,94.00,83.30,106.50,172.30,45.50,29.80
28,20220110T135156,2700,143.30,65.30,153.30,24.30,137.80,34.10,60.50,15.70
29,20220110T135156,2800,106.80,197.60,62.90,171.80,98.20,106.50,89.60,96.70
30,20220110T135156,2900,117.90,52.90,191.90,186.40,154.00,195.60,30.60,82.20
31,20220110T135156,3000,47.00,128.60,27.50,29.90,176.20,36.10,127.70,49.40
32,20220110T135158,3100,140.70,53.20,56.50,165.60,29.20,130.70,139.00,170.70
33,20220110T135158,3200,95.30,152.70,33.90,199.10,19.60,163.20,160.50,42.70
34,20220110T135158,3300,82.90,17.70,133.90,165.20,157.20,41.80,23.80,68.50
35,20220110T135158,3400,32.60,81.80,153.20,115.00,31.30,193.70,109.40,43.30
36,20220110T135158,3500,181.50,182.40,127.70,51.50,165.70,14.40,12.00,144.50
37,20220110T135158,3600,74.40,48.10,156.20,96.40,187.60,159.80,81.60,158.90
38,20220110T135158,3700,93.40,125.80,95.60,74.10,178.20,47.60,165.20,74.50
39,20220110T135158,3800,195.90,56.10,175.60,125.10,163.60,181.90,98.00,98.30
40,20220110T135158,3900,94.20,189.10,110.10,117.30,91.40,189.10,142.80,110.50
41,20220110T135158,4000,55.00,69.00,67.00,27.80,192.30,131.50,170.80,97.30
42,20220110T135200,4100,41.00,23.40,30.40,139.10,98.00,137.80,172.40,195.70
43,20220110T135200,4200,90.20,20.20,34.60,189.30,33.90,45.00,157.70,114.70
44,20220110T135200,4300,69.70,89.00,144.30,116.00,164.20,115.60,110.70,84.50
45,20220110T135200,4400,46.60,156.40,121.70,113.60,80.40,164.50,163.70,162.10
46,20220110T135200,4500,39.00,29.40,160.40,14.60,23.60,153.30,40.50,46.80
47,20220110T135200,4600,145.30,57.50,44.50,139.90,153.50,83.90,113.20,126.10
48,20220110T135200,4700,176.70,165.10,28.60,184.30,174.20,12.20,167.40,15.60
49,20220110T135200,4800,126.70,35.70,117.90,162.80,100.80,188.00,159.50,83.30
50,20220110T135200,4900,90.20,192.00,178.90,95.50,17.40,62.00,41.70,148.80
51,20220110T135200,5000,104.10,175.60,109.40,111.50,195.90,176.80,162.50,45.00
52,20220110T135202,5100,119.10,96.60,165.10,104.20,145.50,27.20,198.10,176.60
53,20220110T135202,5200,64.40,80.60,115.00,82.60,40.10,122.70,67.40,194.10
54,20220110T135202,5300,34.30,149.20,84.50,130.10,31.40,132.20,162.70,24.80
55,20220110T135202,5400,109.00,135.50,153.20,132.20,33.90,51.70,163.90,96.50
56,20220110T135202,5500,193.40,103.20,81.80,38.50,46.90,149.60,68.40,154.60
57,20220110T135202,5600,175.00,173.10,154.20,52.30,40.30,97.50,13.60,95.40
58,20220110T135202,5700,117.70,40.70,161.80,148.20,46.40,139.50,86.00,16.70
59,20220110T135202,5800,109.80,70.00,145.20,67.20,50.70,177.40,147.70,113.20
60,20220110T135202,5900,58.50,41.70,84.10,137.70,109.60,137.40,123.40,133.60
61,20220110T135202,6000,99.40,197.80,93.40,90.70,163.90,182.50,138.50,193.30
62,20220110T135203,6100,39.10,110.00,154.50,170.10,92.80,26.00,63.30,101.90
63,20220110T135204,6200,110.60,175.80,166.60,68.10,135.30,162.90,95.40,13.30
64,20220110T135204,6300,136.10,43.90,108.70,132.20,138.50,97.00,157.20,68.90
65,20220110T135204,6400,165.50,51.80,81.00,143.90,178.80,82.70,143.60,161.80
66,20220110T135204,6500,12.90,155.20,76.80,131.10,195.50,109.20,186.60,63.20
67,20220110T135204,6600,22.40,61.50,74.60,58.80,88.80,150.00,119.60,10.00
68,20220110T135204,6700,148.70,28.80,193.20,80.50,177.60,92.70,95.60,63.20
69,20220110T135204,6800,21.50,52.10,182.20,142.70,103.70,16.80,64.50,152.00
70,20220110T135204,6900,33.20,199.50,16.90,172.80,109.00,176.90,108.50,44.00
71,20220110T135204,7000,113.30,101.50,196.60,13.50,89.40,196.70,166.50,15.80
72,20220110T135205,7100,186.50,18.90,39.50,136.50,116.60,36.30,99.60,118.10
73,20220110T135205,7200,112.20,44.00,134.60,86.50,10.70,59.90,107.60,106.30
74,20220110T135205,7300,21.20,105.40,170.80,128.00,107.50,163.90,69.20,189.70
75,20220110T135205,7400,18.70,75.60,140.20,65.00,115.60,140.90,140.20,107.70
76,20220110T135205,7500,166.10,80.20,179.30,42.60,121.20,19.20,157.40,148.10
77,20220110T135205,7600,116.00,155.10,43.50,129.80,96.00,194.90,144.50,86.60
78,20220110T135205,7700,190.70,59.70,179.00,124.60,121.10,99.00,49.30,102.50
79,20220110T135205,7800,119.00,139.80,18.20,146.40,128.90,64.70,104.90,17.90
80,20220110T135205,7900,92.60,21.90,93.30,42.80,132.00,140.10,77.10,102.20
81,20220110T135205,8000,178.10,106.70,108.50,24.30,82.50,45.60,151.10,64.60
82,20220110T135207,8100,169.10,192.00,54.40,34.30,185.30,192.00,138.30,105.60
83,20220110T135207,8200,179.90,90.60,193.50,47.70,21.90,176.00,36.90,43.40
84,20220110T135207,8300,188.90,129.50,28.20,33.30,176.10,138.50,121.60,122.20
85,20220110T135207,8400,110.20,95.70,149.10,174.50,36.80,77.00,157.90,88.20
86,20220110T135207,8500,188.50,129.10,144.80,26.40,26.30,199.10,189.80,55.60
87,20220110T135207,8600,160.10,75.20,24.10,28.90,54.50,102.80,68.40,187.50
88,20220110T135207,8700,155.50,47.70,48.10,100.80,21.50,12.90,108.70,107.80
89,20220110T135207,8800,128.20,122.50,25.70,145.70,131.00,93.90,11.00,25.50
90,20220110T135207,8900,198.60,63.10,165.70,189.50,90.00,93.10,21.60,192.10
91,20220110T135207,9000,137.70,194.50,82.60,28.90,163.70,172.30,76.90,58.90
92,20220110T135209,9100,181.00,100.70,141.50,102.50,13.20,120.30,103.80,71.70
93,20220110T135209,9200,138.00,178.60,123.70,47.10,180.60,156.30,166.10,30.80
94,20220110T135209,9300,119.30,104.40,160.90,138.20,82.30,49.30,35.70,118.80
95,20220110T135209,9400,48.00,179.10,175.20,106.10,194.20,130.10,155.70,108.40
96,20220110T135209,9500,177.20,89.80,50.00,145.50,46.00,152.60,70.70,173.60
97,20220110T135209,9600,191.80,23.20,152.40,63.00,28.30,40.10,154.70,184.50
98,20220110T135209,9700,181.90,91.40,130.30,155.40,16.50,51.10,190.60,45.50
99,20220110T135209,9800,88.50,22.30,168.40,184.90,140.80,132.70,164.20,193.60
