ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T115305,0,56.10,74.00,121.90,170.60,154.00,179.60,124.10,175.90
2,20220110T115307,100,11.00,137.20,41.30,176.70,144.20,11.40,129.60,54.20
3,20220110T115307,200,92.70,139.30,47.80,94.40,46.40,50.80,179.10,31.60
4,20220110T115307,300,189.70,27.30,78.00,118.80,29.00,141.20,126.10,155.30
5,20220110T115307,400,34.10,27.10,183.00,93.30,135.80,133.90,11.60,90.30
6,20220110T115307,500,77.30,37.30,171.10,116.90,100.70,132.30,68.10,23.50
7,20220110T115307,600,90.90,193.90,140.50,46.30,52.60,95.20,54.70,38.80
8,20220110T115307,700,78.40,128.60,76.90,169.90,151.10,113.40,31.30,114.00
9,20220110T115307,800,99.60,107.80,25.20,174.20,38.40,190.10,83.70,74.00
10,20220110T115307,900,122.50,184.30,114.30,195.60,137.40,73.40,16.20,55.80
11,20220110T115307,1000,62.90,42.20,50.60,79.20,66.40,156.30,90.10,167.50
12,20220110T115309,1100,58.50,114.00,102.30,58.80,111.40,79.50,105.90,199.90
13,20220110T115309,1200,199.50,151.00,108.10,143.30,164.60,144.90,93.60,29.10
14,20220110T115309,1300,136.80,158.10,163.90,148.00,47.80,25.80,156.30,120.70
15,20220110T115309,1400,44.00,107.50,166.80,136.00,159.00,63.50,25.50,185.30
16,20220110T115309,1500,39.40,134.40,196.80,194.60,16.10,112.60,82.60,132.90
17,20220110T115309,1600,198.90,188.40,102.50,21.00,107.70,101.40,146.80,105.00
18,20220110T115309,1700,193.10,69.30,33.80,130.40,52.80,187.20,180.10,86.50
19,20220110T115309,1800,127.90,182.60,79.30,136.20,75.80,33.20,71.60,144.10
20,20220110T115309,1900,151.60,129.00,58.90,34.50,133.20,75.10,72.90,113.30
21,20220110T115309,2000,187.30,19.50,59.50,147.30,98.10,54.80,185.00,41.50
22,20220110T115310,2100,184.90,12.20,98.70,46.50,124.00,196.70,27.30,96.50
23,20220110T115310,2200,172.30,153.60,80.80,35.20,131.70,191.40,133.30,63.90
24,20220110T115310,2300,163.40,146.00,148.60,36.70,22.10,34.90,68.10,87.90
25,20220110T115310,2400,167.00,191.00,150.00,140.70,26.40,48.10,182.90,73.40
26,20220110T115310,2500,167.90,101.40,112.20,12.30,43.80,60.50,191.20,125.20
27,20220110T115310,2600,62.60,127.90,23.30,109.40,179.70,17.20,117.10,83.10
28,20220110T115310,2700,59.10,125.20,24.20,191.20,26.00,69.40,137.60,23.90
29,20220110T115310,2800,108.60,158.40,88.20,90.70,126.80,180.20,31.70,163.40
30,20220110T115310,2900,162.40,87.60,38.70,197.70,49.10,143.20,17.00,52.40
31,20220110T115311,3000,165.70,159.60,168.20,199.60,79.60,183.10,160.90,22.70
32,20220110T115312,3100,22.20,65.60,149.80,86.60,105.10,13.70,80.00,126.20
33,20220110T115312,3200,196.00,150.10,105.50,132.80,32.00,176.50,170.10,45.30
34,20220110T115312,3300,195.40,25.70,107.20,102.60,150.80,60.00,119.50,79.60
35,20220110T115312,3400,127.70,165.10,10.10,128.40,24.30,196.40,58.30,106.30
36,20220110T115312,3500,57.90,156.00,85.30,93.90,122.70,26.50,194.00,36.00
37,20220110T115312,3600,188.50,110.20,131.00,36.30,133.20,161.00,112.70,128.40
38,20220110T115312,3700,170.30,182.20,21.40,38.70,24.60,27.60,97.20,178.60
39,20220110T115312,3800,15.60,155.80,171.60,90.40,41.90,57.40,132.80,169.40
40,20220110T115312,3900,13.80,92.20,76.60,76.20,127.60,138.40,157.10,47.90
41,20220110T115312,4000,136.00,99.60,95.60,147.30,15.50,182.40,45.70,76.30
42,20220110T115314,4100,117.30,184.30,33.50,194.30,56.10,13.50,45.80,58.20
43,20220110T115314,4200,33.40,48.10,186.10,107.30,22.20,69.40,108.30,133.10
44,20220110T115314,4300,121.70,91.90,174.60,29.60,166.20,47.50,148.90,154.30
45,20220110T115314,4400,44.30,38.30,152.00,121.70,56.40,42.00,195.50,23.80
46,20220110T115314,4500,58.60,145.50,62.00,80.00,55.00,39.50,141.70,34.10
47,20220110T115314,4600,22.80,118.50,101.50,143.70,151.20,12.80,12.90,145.20
48,20220110T115314,4700,83.30,47.10,138.60,17.80,83.40,153.00,115.20,76.50
49,20220110T115314,4800,124.80,103.90,57.50,172.30,80.90,148.30,50.50,144.20
50,20220110T115314,4900,145.80,182.60,132.50,35.70,101.50,113.80,184.40,110.20
51,20220110T115314,5000,169.10,176.10,182.70,102.10,40.00,38.80,171.60,185.10
52,20220110T115316,5100,69.30,124.70,70.90,80.50,37.10,62.40,104.70,39.10
53,20220110T115316,5200,99.60,166.60,181.80,95.90,81.80,82.90,20.20,162.50
54,20220110T115316,5300,106.10,154.20,50.40,168.00,155.80,144.40,49.90,11.40
55,20220110T115316,5400,32.40,107.50,123.70,143.90,50.80,198.30,95.10,48.40
56,20220110T115316,5500,115.40,39.90,199.50,117.90,160.40,72.30,169.00,91.80
57,20220110T115316,5600,45.40,161.80,106.10,41.30,174.00,153.80,84.20,171.10
58,20220110T115316,5700,161.00,23.60,94.20,157.30,148.10,84.00,192.50,128.00
59,20220110T115316,5800,190.90,67.70,22.30,67.50,31.00,96.50,192.50,86.50
60,20220110T115316,5900,141.30,61.20,146.90,67.50,140.70,88.30,194.60,184.70
