ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T141609,0,104.20,25.10,127.30,65.10,171.10,153.00,174.00,191.00
2,20220110T141611,100,16.80,56.40,84.50,27.00,60.10,169.40,13.20,21.90
3,20220110T141611,200,49.70,96.50,12.80,150.60,74.70,149.10,60.80,23.60
4,20220110T141611,300,25.20,150.80,177.40,149.40,124.10,39.10,131.50,184.00
5,20220110T141611,400,184.00,137.40,55.80,29.10,25.20,119.30,118.00,51.70
6,20220110T141611,500,109.10,96.30,119.30,171.70,171.50,150.00,49.40,86.20
7,20220110T141611,600,131.40,18.30,91.30,89.60,96.40,135.20,162.40,150.60
8,20220110T141611,700,155.50,118.30,195.60,91.30,168.90,69.00,178.70,61.80
9,20220110T141611,800,94.10,141.60,129.80,94.90,132.40,111.30,164.80,161.40
10,20220110T141611,900,134.00,71.80,37.10,185.60,117.70,153.90,17.50,64.20
11,20220110T141611,1000,197.70,48.90,163.70,151.40,35.40,171.40,66.00,191.00
12,20220110T141613,1100,78.00,68.90,11.40,37.80,151.70,170.60,46.80,66.40
13,20220110T141613,1200,63.40,116.30,184.00,47.10,97.90,156.60,69.60,153.00
14,20220110T141613,1300,123.70,197.60,53.30,130.60,90.70,187.30,130.30,30.20
15,20220110T141613,1400,199.20,36.40,93.60,152.40,80.90,73.70,150.60,116.50
16,20220110T141613,1500,22.30,167.90,59.10,54.90,92.30,65.40,192.10,193.80
17,20220110T141613,1600,110.10,143.30,75.10,32.10,82.30,89.80,116.00,103.30
18,20220110T141613,1700,38.50,18.90,181.50,98.60,81.00,138.30,50.30,62.00
19,20220110T141613,1800,78.60,91.30,157.10,47.40,169.50,31.90,135.20,126.00
20,20220110T141613,1900,158.10,83.10,63.40,83.20,125.10,106.40,38.30,70.20
21,20220110T141613,2000,23.70,11.10,111.20,95.60,114.70,170.30,89.00,10.10
22,20220110T141614,2100,110.70,170.20,143.00,73.90,37.30,71.40,91.10,170.60
23,20220110T141614,2200,57.90,199.50,62.90,13.90,66.90,186.80,158.20,64.70
24,20220110T141614,2300,190.90,139.80,44.40,13.00,107.20,185.40,195.80,119.00
25,20220110T141614,2400,111.20,120.90,81.80,152.70,25.60,159.60,41.70,169.70
26,20220110T141614,2500,183.70,140.30,135.60,47.30,198.80,71.70,71.00,172.30
27,20220110T141614,2600,28.90,183.50,125.90,58.80,123.90,138.50,157.50,101.60
28,20220110T141614,2700,13.00,103.30,113.20,73.40,142.60,190.20,167.60,96.10
29,20220110T141614,2800,45.80,15.40,130.50,157.10,58.90,177.00,35.30,70.50
30,20220110T141614,2900,76.80,97.10,184.70,14.70,30.90,144.70,31.80,111.30
31,20220110T141614,3000,104.90,83.40,130.00,124.60,125.40,173.50,129.30,168.20
32,20220110T141616,3100,78.90,188.50,134.30,154.60,191.60,168.90,69.10,62.00
33,20220110T141616,3200,14.20,196.30,31.10,72.40,54.00,81.90,191.70,66.00
34,20220110T141616,3300,79.20,172.80,167.30,13.30,102.00,71.80,190.20,131.20
35,20220110T141616,3400,12.60,84.60,58.20,162.70,149.20,199.10,164.50,76.40
36,20220110T141616,3500,15.70,24.40,66.60,28.20,194.30,45.00,135.70,59.20
37,20220110T141616,3600,198.60,178.50,84.70,105.70,96.90,37.60,37.80,74.20
38,20220110T141616,3700,170.30,15.80,62.90,84.40,67.30,35.60,27.50,144.80
39,20220110T141616,3800,143.80,119.20,61.60,101.60,79.10,108.00,129.60,128.50
40,20220110T141616,3900,25.30,85.10,159.50,47.30,162.70,106.80,182.00,25.60
41,20220110T141616,4000,182.90,177.90,54.00,44.30,163.50,54.10,41.20,114.20
42,20220110T141618,4100,42.00,177.70,86.80,60.70,155.80,89.60,46.90,29.70
43,20220110T141618,4200,140.60,79.40,88.70,98.10,143.00,123.00,165.00,72.50
44,20220110T141618,4300,45.80,140.00,74.90,23.40,180.70,99.30,124.00,15.00
45,20220110T141618,4400,81.20,126.60,24.40,118.20,54.70,39.90,35.50,91.60
46,20220110T141618,4500,61.30,17.60,108.00,76.70,27.10,156.00,81.10,91.70
47,20220110T141618,4600,185.30,63.10,144.70,194.30,146.70,54.90,61.70,33.80
48,20220110T141618,4700,101.90,93.50,125.60,79.00,114.20,97.50,140.40,103.50
49,20220110T141618,4800,33.90,29.60,17.50,34.10,173.20,83.50,165.50,113.10
50,20220110T141618,4900,94.20,30.50,192.80,36.80,35.90,188.20,102.10,65.80
51,20220110T141618,5000,98.60,86.70,181.80,48.80,38.70,172.80,184.00,73.40
52,20220110T141620,5100,34.40,183.90,36.20,38.60,45.20,132.20,149.90,57.40
53,20220110T141620,5200,173.70,198.00,97.20,80.40,63.10,186.00,68.00,94.70
54,20220110T141620,5300,87.10,72.00,69.10,92.50,14.50,90.10,170.90,35.70
55,20220110T141620,5400,111.30,78.10,95.70,150.60,75.40,46.00,55.30,186.70
56,20220110T141620,5500,57.40,93.80,12.90,177.40,69.30,60.50,52.70,189.50
57,20220110T141620,5600,80.40,136.90,188.60,46.60,108.50,46.00,51.90,158.00
58,20220110T141620,5700,137.40,41.60,194.80,171.10,116.40,94.50,79.60,187.70
59,20220110T141620,5800,146.40,84.60,172.10,54.50,93.00,190.80,87.30,101.80
60,20220110T141620,5900,44.40,52.70,87.90,173.80,149.50,81.80,10.90,187.80
61,20220110T141620,6000,15.90,57.90,93.70,112.40,28.80,16.30,157.70,96.10
62,20220110T141621,6100,20.10,36.40,69.20,32.20,88.20,191.00,184.90,192.60
63,20220110T141621,6200,19.30,119.40,30.70,196.80,107.90,144.60,37.90,137.90
64,20220110T141621,6300,77.30,89.60,80.10,172.60,114.30,173.00,12.40,119.90
65,20220110T141621,6400,117.30,165.20,75.10,151.30,104.40,178.70,146.60,139.50
66,20220110T141621,6500,44.00,189.30,98.80,196.70,28.40,125.90,198.40,89.20
67,20220110T141621,6600,72.90,86.80,45.10,101.80,80.00,59.60,17.30,32.50
68,20220110T141621,6700,136.20,173.90,47.60,35.00,68.50,125.50,165.20,123.10
69,20220110T141621,6800,16.90,38.80,143.80,31.20,172.40,133.90,86.10,105.50
70,20220110T141621,6900,195.40,163.10,161.70,38.80,171.90,151.00,64.80,149.80
71,20220110T141621,7000,39.70,182.50,102.20,21.80,109.80,10.10,16.30,178.30
72,20220110T141623,7100,101.00,186.30,33.80,54.50,117.40,111.00,11.20,81.50
73,20220110T141623,7200,32.90,12.00,52.20,146.20,69.20,64.40,94.70,147.40
