ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T115116,0,110.70,182.60,93.70,113.60,20.60,35.20,163.00,186.70
2,20220110T115118,100,80.00,183.60,41.60,61.50,114.60,109.90,97.70,21.20
3,20220110T115118,200,38.00,153.60,22.40,141.00,58.70,125.40,133.50,192.30
4,20220110T115118,300,113.10,187.30,17.70,105.70,29.40,51.60,126.50,107.10
5,20220110T115118,400,161.20,197.60,112.50,50.70,180.90,57.50,45.00,39.20
6,20220110T115118,500,70.60,176.30,78.80,142.90,80.00,173.60,150.30,41.50
7,20220110T115118,600,23.10,97.50,159.70,160.80,49.60,50.90,141.60,47.70
8,20220110T115118,700,147.50,192.40,115.70,61.90,39.20,144.40,65.70,51.50
9,20220110T115118,800,197.20,45.40,52.50,166.70,193.70,64.80,119.60,187.00
10,20220110T115118,900,143.60,141.30,194.20,54.10,97.80,40.30,38.10,196.20
11,20220110T115118,1000,121.90,30.80,151.10,57.60,88.20,26.70,12.30,26.80
12,20220110T115119,1100,112.00,145.10,162.00,34.90,86.20,172.40,109.10,96.50
13,20220110T115119,1200,157.10,102.90,96.90,137.30,138.30,92.70,176.80,38.80
14,20220110T115119,1300,51.10,23.00,72.40,45.70,13.90,55.90,26.00,177.90
15,20220110T115119,1400,12.40,27.70,88.60,150.10,106.50,103.20,64.70,96.20
16,20220110T115119,1500,119.10,167.90,49.10,180.00,58.70,83.10,152.30,171.80
17,20220110T115119,1600,53.50,101.00,112.40,191.90,15.70,19.20,176.40,127.60
18,20220110T115119,1700,120.50,143.60,23.10,176.60,29.20,52.60,12.00,87.70
19,20220110T115119,1800,20.40,138.50,60.70,140.50,61.20,50.60,67.10,181.80
20,20220110T115119,1900,59.40,128.10,16.90,63.30,157.10,48.10,148.60,16.20
21,20220110T115119,2000,190.00,51.90,114.10,157.90,140.90,68.50,147.90,148.20
22,20220110T115121,2100,38.00,135.60,71.90,149.40,138.60,155.90,132.20,36.30
23,20220110T115121,2200,138.30,93.00,82.80,165.00,99.90,86.50,119.70,133.90
24,20220110T115121,2300,178.30,21.30,85.30,149.20,12.40,155.30,141.30,179.50
25,20220110T115121,2400,151.10,112.00,196.90,104.30,96.80,136.70,75.10,51.00
26,20220110T115121,2500,101.50,136.40,149.10,174.90,184.00,158.70,22.30,24.40
27,20220110T115121,2600,123.80,62.10,66.70,175.20,125.20,91.20,165.60,176.20
28,20220110T115121,2700,35.10,148.40,190.00,71.60,42.70,181.70,12.00,130.80
29,20220110T115121,2800,31.00,46.10,149.00,146.30,159.00,85.80,130.40,83.20
30,20220110T115122,2900,94.20,47.30,31.00,121.10,125.70,135.30,31.40,67.20
31,20220110T115122,3000,80.00,10.70,162.10,163.80,136.00,78.10,183.40,173.70
32,20220110T115124,3100,118.20,84.10,141.00,123.30,143.70,80.40,180.90,39.10
33,20220110T115124,3200,64.90,36.00,97.10,173.60,105.90,144.90,137.50,52.50
34,20220110T115124,3300,128.70,52.80,128.00,110.70,195.50,67.20,40.70,192.30
35,20220110T115124,3400,29.70,146.20,91.20,111.40,193.80,189.60,131.90,84.70
36,20220110T115124,3500,86.30,47.40,165.80,46.90,63.20,31.20,46.70,137.90
37,20220110T115124,3600,52.20,186.60,14.80,125.40,156.30,188.40,64.70,97.90
38,20220110T115124,3700,160.00,23.70,102.30,22.00,151.10,135.50,13.80,114.50
39,20220110T115124,3800,61.90,130.90,107.70,124.30,100.80,179.20,97.60,194.90
40,20220110T115124,3900,110.20,85.20,181.30,87.10,187.40,67.10,150.40,150.10
41,20220110T115124,4000,98.60,59.10,120.00,122.20,121.50,96.40,115.70,167.10
42,20220110T115126,4100,101.30,108.20,57.70,38.50,135.00,85.80,27.00,175.40
43,20220110T115126,4200,180.90,30.50,181.00,87.40,179.10,55.80,186.60,157.70
44,20220110T115126,4300,38.30,147.10,51.50,83.30,59.10,25.80,172.10,134.40
45,20220110T115126,4400,78.30,21.80,107.30,78.50,14.00,108.40,192.70,56.10
46,20220110T115126,4500,132.80,80.60,31.50,127.30,31.40,103.10,25.40,51.20
47,20220110T115126,4600,53.20,171.20,143.90,157.90,161.20,85.70,41.80,160.10
48,20220110T115126,4700,194.70,193.50,18.70,102.50,159.30,175.90,173.30,195.30
49,20220110T115126,4800,90.70,30.70,155.20,179.30,49.00,66.90,53.30,193.50
50,20220110T115126,4900,102.30,147.60,166.10,171.80,51.50,124.90,57.90,113.20
51,20220110T115126,5000,170.20,88.80,23.50,145.60,110.50,132.20,113.40,44.60
52,20220110T115127,5100,190.40,157.50,69.30,12.00,134.80,109.80,108.70,124.60
53,20220110T115127,5200,29.70,76.70,152.00,113.90,137.30,129.90,121.60,130.50
54,20220110T115127,5300,15.60,106.40,83.40,70.00,91.70,176.10,195.60,90.00
55,20220110T115127,5400,172.90,49.90,50.40,18.80,192.70,186.00,139.60,173.40
56,20220110T115127,5500,98.20,75.30,134.80,110.10,60.40,184.00,113.60,155.00
57,20220110T115127,5600,52.20,28.40,38.10,101.90,37.20,160.10,159.00,34.30
58,20220110T115127,5700,116.90,117.40,27.90,90.80,108.50,48.50,22.20,121.10
59,20220110T115127,5800,47.80,78.70,140.20,47.50,192.10,38.20,171.60,149.30
60,20220110T115127,5900,197.00,86.00,188.10,77.50,161.20,106.30,25.10,92.80
61,20220110T115127,6000,44.80,38.70,195.70,68.90,159.00,130.50,78.90,170.50
62,20220110T115129,6100,108.90,148.50,146.70,13.60,170.50,52.30,115.90,113.60
63,20220110T115129,6200,28.80,123.40,25.10,133.20,16.60,28.80,173.50,171.50
64,20220110T115129,6300,136.90,99.70,88.70,158.60,149.00,69.00,36.90,55.20
65,20220110T115129,6400,99.60,25.50,130.10,10.00,79.00,33.40,149.40,100.00
66,20220110T115129,6500,157.40,178.80,138.60,192.50,25.30,199.10,36.80,197.50
67,20220110T115129,6600,32.00,188.10,39.90,148.50,79.50,161.90,65.10,139.50
68,20220110T115129,6700,83.90,69.50,166.90,44.50,89.80,169.40,197.90,164.70
69,20220110T115129,6800,44.30,79.60,92.60,76.30,194.50,182.60,67.10,131.90
70,20220110T115129,6900,128.50,171.90,128.00,127.90,103.40,142.60,174.70,95.80
71,20220110T115129,7000,32.40,119.60,127.30,199.80,99.10,195.30,103.90,180.00
72,20220110T115131,7100,173.00,120.60,76.00,72.80,183.80,10.00,71.00,62.80
73,20220110T115131,7200,65.80,198.70,89.40,165.20,18.00,125.60,19.80,121.50
74,20220110T115131,7300,75.50,72.20,14.30,115.90,24.90,52.80,40.00,27.00
75,20220110T115131,7400,26.50,169.20,28.90,16.60,149.20,95.20,35.70,182.40
76,20220110T115131,7500,189.00,138.70,70.50,23.10,128.90,95.60,93.80,199.00
77,20220110T115131,7600,125.00,26.70,69.60,199.10,84.40,131.60,13.30,165.80
78,20220110T115131,7700,176.20,136.60,161.90,153.20,170.20,161.80,197.70,118.10
79,20220110T115131,7800,169.30,128.90,54.70,97.10,164.90,34.70,84.10,166.50
80,20220110T115131,7900,147.90,31.40,69.90,156.00,186.60,72.70,87.10,19.40
81,20220110T115131,8000,11.70,174.10,119.50,51.50,149.70,67.40,35.10,197.40
82,20220110T115133,8100,134.60,61.70,197.90,26.60,67.90,170.10,159.70,115.20
83,20220110T115133,8200,23.70,25.00,57.00,193.10,121.40,36.80,29.70,89.10
84,20220110T115133,8300,77.80,161.30,51.90,22.90,91.20,80.30,113.60,69.80
85,20220110T115133,8400,128.90,98.60,10.90,24.30,149.50,119.90,170.40,167.50
86,20220110T115133,8500,183.30,140.40,86.10,16.30,76.10,182.20,65.10,56.10
87,20220110T115133,8600,114.20,56.20,78.80,158.50,30.30,17.40,131.80,75.60
88,20220110T115133,8700,189.60,177.80,181.10,123.70,23.60,138.90,86.00,192.00
89,20220110T115133,8800,27.70,139.80,131.80,179.70,118.00,133.80,53.50,146.20
90,20220110T115133,8900,60.30,184.00,189.20,37.60,137.40,182.60,53.40,106.40
91,20220110T115133,9000,24.70,124.30,69.20,47.60,26.30,26.80,169.00,31.60
92,20220110T115134,9100,19.60,165.30,76.00,125.70,17.70,65.80,176.50,69.40
93,20220110T115134,9200,33.80,23.00,141.30,42.70,21.10,155.10,164.60,34.80
94,20220110T115134,9300,38.20,162.60,157.10,170.80,127.80,87.30,140.50,151.50
95,20220110T115134,9400,84.20,52.20,149.00,11.80,18.40,145.00,84.40,176.90
96,20220110T115134,9500,41.00,89.70,130.20,35.30,196.00,124.20,59.10,15.60
97,20220110T115134,9600,115.70,83.60,128.90,152.60,175.80,55.70,50.10,134.00
98,20220110T115134,9700,121.20,26.70,44.80,61.30,192.30,73.20,77.50,133.60
99,20220110T115134,9800,97.10,109.70,195.40,44.10,142.10,13.70,17.20,68.10
100,20220110T115134,9900,94.60,53.60,103.20,94.50,39.10,42.40,146.90,14.10
