ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T135237,0,20.70,126.80,50.20,12.90,25.00,61.00,57.20,123.50
2,20220110T135239,100,116.10,190.00,115.60,74.80,116.80,143.90,160.10,22.40
3,20220110T135239,200,31.10,175.00,28.70,154.70,173.90,101.00,131.50,20.70
4,20220110T135239,300,66.40,92.20,130.40,199.80,162.90,104.20,51.20,36.00
5,20220110T135239,400,196.10,107.90,155.90,12.00,52.40,147.70,64.90,130.20
6,20220110T135239,500,67.90,164.00,135.30,122.20,116.70,105.90,90.40,21.20
7,20220110T135239,600,151.60,50.60,62.30,68.40,15.70,91.00,106.00,165.40
8,20220110T135239,700,157.50,198.20,116.60,179.70,14.30,165.70,194.40,136.10
9,20220110T135239,800,18.40,117.10,194.80,87.40,121.20,46.90,106.00,160.30
10,20220110T135239,900,145.00,64.90,21.30,139.30,158.20,75.10,36.30,109.60
11,20220110T135239,1000,167.50,46.50,47.80,104.30,166.80,143.40,32.10,55.40
12,20220110T135241,1100,35.40,198.50,180.20,77.00,73.90,37.00,58.40,168.80
13,20220110T135241,1200,25.10,130.90,109.40,192.50,78.90,177.30,20.40,47.20
14,20220110T135241,1300,35.70,129.00,21.10,46.90,14.20,62.40,12.80,41.60
15,20220110T135241,1400,24.60,70.90,129.30,156.10,158.10,110.70,182.30,154.00
16,20220110T135241,1500,156.90,96.00,85.50,24.40,99.70,72.70,119.20,160.50
17,20220110T135241,1600,43.10,149.90,121.60,75.80,42.90,184.70,171.20,186.50
18,20220110T135241,1700,76.00,77.20,24.10,63.50,193.20,175.70,83.60,159.10
19,20220110T135241,1800,29.50,56.50,37.50,170.30,76.00,18.20,135.10,32.90
20,20220110T135241,1900,70.70,32.80,103.10,70.60,69.50,165.70,80.20,46.50
21,20220110T135241,2000,197.40,12.50,157.10,85.30,62.60,79.20,20.60,194.60
22,20220110T135242,2100,117.30,34.70,177.70,135.50,111.70,64.90,165.00,23.70
23,20220110T135242,2200,118.00,155.70,157.40,64.70,142.70,90.40,180.70,49.30
24,20220110T135242,2300,87.20,150.00,144.00,97.20,113.30,64.50,33.90,86.50
25,20220110T135242,2400,101.70,197.70,109.30,83.00,48.70,130.50,192.60,90.40
