ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T134837,0,189.10,18.80,62.90,76.30,90.00,59.00,179.10,58.90
2,20220110T134839,100,100.90,35.90,56.20,157.70,107.50,184.80,11.90,199.30
3,20220110T134839,200,105.00,130.40,72.50,125.70,167.00,192.60,128.30,100.30
4,20220110T134839,300,104.90,95.60,128.50,187.10,50.10,160.70,31.30,85.70
5,20220110T134839,400,70.50,151.60,19.40,96.10,138.60,167.30,174.10,162.40
6,20220110T134839,500,136.40,31.50,50.90,157.20,14.50,122.30,48.00,96.50
7,20220110T134839,600,157.80,61.20,130.80,22.60,166.30,196.40,68.50,37.60
8,20220110T134839,700,59.40,150.90,186.50,195.60,108.10,137.80,63.50,175.90
9,20220110T134839,800,98.90,159.70,166.60,80.80,11.40,78.60,107.20,81.60
10,20220110T134839,900,131.40,48.50,145.90,103.60,156.80,116.10,63.20,141.60
11,20220110T134839,1000,80.20,114.00,114.30,93.30,59.50,156.10,171.30,97.40
12,20220110T134841,1100,196.70,94.10,176.90,198.00,14.00,47.40,110.20,86.60
13,20220110T134841,1200,24.20,58.80,39.10,73.30,175.30,161.30,131.70,190.80
14,20220110T134841,1300,73.90,24.30,118.20,76.30,63.80,114.40,163.60,189.40
15,20220110T134841,1400,114.90,93.10,185.50,77.00,173.90,44.00,193.60,73.30
16,20220110T134841,1500,194.70,106.50,21.80,83.00,112.50,123.90,90.70,59.80
17,20220110T134841,1600,69.60,113.30,30.10,132.90,12.60,56.90,151.50,64.10
18,20220110T134841,1700,103.70,57.80,123.50,164.70,145.90,114.70,178.80,198.00
19,20220110T134841,1800,29.90,29.10,163.80,133.90,67.10,183.30,71.20,16.60
20,20220110T134841,1900,107.30,115.90,193.40,16.30,29.90,147.30,65.20,158.10
21,20220110T134841,2000,183.50,127.50,176.70,17.90,89.90,126.10,159.70,140.90
22,20220110T134842,2100,96.30,19.30,159.20,105.50,71.00,38.80,86.00,81.50
23,20220110T134842,2200,128.50,50.80,60.30,74.10,179.40,62.40,99.50,122.60
24,20220110T134842,2300,181.20,43.10,73.80,168.40,106.20,22.50,188.90,127.90
25,20220110T134842,2400,171.40,54.60,87.60,131.00,110.80,124.50,157.40,163.80
26,20220110T134842,2500,154.00,164.60,162.70,192.00,194.30,39.20,143.00,169.80
27,20220110T134842,2600,99.20,44.60,22.40,159.10,104.60,61.30,172.80,44.70
28,20220110T134842,2700,102.90,40.30,128.70,162.00,125.90,48.50,144.50,89.50
29,20220110T134842,2800,87.10,170.20,16.20,127.50,187.30,155.80,173.60,112.30
30,20220110T134842,2900,18.10,133.50,134.50,10.60,151.00,120.60,163.10,82.40
31,20220110T134842,3000,87.70,139.50,155.40,161.60,158.40,36.80,167.80,130.50
32,20220110T134844,3100,87.60,69.50,157.20,130.10,136.30,176.70,196.90,102.60
33,20220110T134844,3200,144.00,134.50,179.40,56.60,92.50,84.20,185.50,62.80
34,20220110T134844,3300,187.90,132.40,25.20,151.00,162.60,137.70,29.90,37.20
35,20220110T134844,3400,103.00,57.70,169.20,181.20,12.80,196.20,126.00,11.00
36,20220110T134844,3500,169.10,77.60,101.30,139.50,88.40,82.50,88.50,76.80
37,20220110T134844,3600,28.90,126.30,62.30,179.90,67.70,37.60,83.70,17.90
38,20220110T134844,3700,87.10,10.70,95.20,92.30,184.10,197.00,115.10,180.70
