ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T120842,0,49.30,105.60,31.30,115.70,61.20,174.60,22.50,87.50
2,20220110T120844,100,152.70,13.30,40.20,171.00,67.40,115.50,84.60,31.60
3,20220110T120844,200,59.10,141.20,39.60,86.50,119.40,58.20,12.00,102.80
4,20220110T120844,300,26.60,99.40,31.70,53.90,199.50,114.20,194.90,126.10
5,20220110T120844,400,107.60,122.40,134.10,89.60,197.30,108.90,105.50,81.90
6,20220110T120844,500,69.10,144.30,53.30,198.00,193.30,98.90,45.80,46.40
7,20220110T120844,600,25.50,46.00,142.40,185.60,70.70,16.20,168.90,52.90
8,20220110T120844,700,79.20,198.40,128.10,191.10,159.50,167.90,61.70,20.20
9,20220110T120844,800,82.40,70.80,173.20,133.00,63.40,190.70,72.60,131.40
10,20220110T120844,900,79.00,85.70,183.70,121.60,134.50,150.30,60.70,85.30
11,20220110T120844,1000,168.00,26.20,90.30,152.90,114.20,144.00,82.00,153.70
12,20220110T120846,1100,114.00,78.50,197.90,162.80,91.10,84.90,74.50,42.60
13,20220110T120846,1200,183.50,164.50,51.90,57.20,105.40,173.30,131.90,92.60
14,20220110T120846,1300,74.60,164.70,167.40,36.80,159.40,146.20,24.70,184.60
15,20220110T120846,1400,153.70,47.10,120.40,61.30,48.40,157.60,59.70,61.40
16,20220110T120846,1500,187.30,65.20,27.70,176.10,45.40,78.20,32.50,34.70
17,20220110T120846,1600,150.60,158.70,129.20,153.90,16.50,80.30,72.70,40.30
18,20220110T120846,1700,127.00,164.20,146.50,146.70,87.70,199.40,119.40,86.10
19,20220110T120846,1800,75.20,93.70,125.80,190.60,40.00,54.40,116.70,137.40
20,20220110T120846,1900,103.70,53.20,27.10,101.80,159.40,17.90,52.20,107.10
21,20220110T120846,2000,146.70,125.90,116.90,153.90,12.40,117.60,124.60,163.90
22,20220110T120848,2100,82.30,143.90,149.20,57.90,17.60,169.80,197.20,63.60
23,20220110T120848,2200,91.60,56.20,86.60,40.40,119.80,15.70,193.80,176.70
24,20220110T120848,2300,94.90,122.70,65.20,123.30,181.60,124.80,121.30,194.60
25,20220110T120848,2400,67.80,35.60,87.20,87.30,17.80,86.50,169.40,146.70
26,20220110T120848,2500,110.80,198.70,167.30,65.40,11.50,170.70,113.30,183.50
27,20220110T120848,2600,60.10,89.50,104.90,13.90,79.00,97.90,16.50,85.20
28,20220110T120848,2700,139.70,128.90,157.10,125.40,35.60,90.60,75.50,135.00
29,20220110T120848,2800,136.20,164.80,33.50,77.90,129.20,129.90,177.20,115.70
30,20220110T120848,2900,115.20,43.00,58.30,120.60,91.70,156.10,107.50,87.60
31,20220110T120848,3000,122.20,120.20,85.00,134.40,199.10,192.70,73.90,55.40
32,20220110T120850,3100,18.80,156.50,152.30,168.40,105.00,183.20,62.30,95.10
