ID,DateTime,MilliSeconds,7,36,56,58,64,66,86,115
1,20211214T110618,0ms,12.20,103.00,125.40,131.60,28.20,189.00,155.20,88.60
2,20211214T110618,100ms,115.60,178.60,18.80,186.00,127.10,45.90,80.90,77.90
3,20211214T110618,200ms,168.90,154.60,38.30,75.60,161.50,68.80,175.30,178.60
4,20211214T110619,300ms,118.80,82.40,110.60,65.90,153.30,64.40,173.10,73.70
5,20211214T110619,400ms,171.00,81.20,110.30,69.20,133.60,192.00,188.00,77.90
6,20211214T110619,500ms,114.60,185.90,134.70,196.30,162.90,45.90,87.70,176.20
7,20211214T110619,600ms,29.50,175.90,134.00,184.60,119.00,85.90,96.70,76.90
8,20211214T110619,700ms,16.00,66.40,176.00,127.50,164.90,123.30,72.70,181.10
9,20211214T110619,800ms,143.70,161.30,125.80,16.20,19.10,17.60,83.50,66.30
10,20211214T110619,900ms,167.10,95.00,100.70,167.10,149.80,27.10,76.30,89.70
11,20211214T110619,1000ms,64.30,113.10,29.30,133.80,110.70,191.10,52.60,198.10
12,20211214T110619,1100ms,51.90,192.50,75.60,66.00,25.70,169.00,125.60,117.10
13,20211214T110619,1200ms,134.20,17.10,108.80,177.10,164.70,34.20,82.90,32.60
14,20211214T110620,1300ms,165.90,67.70,106.30,105.60,123.50,144.30,165.60,89.50
15,20211214T110620,1400ms,54.90,54.70,196.50,198.40,150.50,129.00,76.80,147.20
16,20211214T110620,1500ms,78.60,129.40,153.90,86.10,190.60,46.80,31.90,183.80
17,20211214T110620,1600ms,191.80,48.70,134.20,60.20,179.50,138.40,42.20,43.80
18,20211214T110620,1700ms,178.80,113.00,100.20,34.20,132.30,73.80,48.50,141.40
19,20211214T110620,1800ms,26.90,10.90,47.20,138.50,107.50,172.30,21.70,138.40
20,20211214T110620,1900ms,139.00,179.00,31.80,17.40,70.70,193.10,107.10,181.90
21,20211214T110620,2000ms,181.50,142.60,150.30,37.10,67.60,111.40,108.80,133.90
22,20211214T110620,2100ms,120.30,152.30,103.80,82.20,183.60,174.60,13.50,42.40
23,20211214T110621,2200ms,117.40,182.00,65.20,12.40,51.00,105.90,134.70,130.40
24,20211214T110621,2300ms,64.10,87.70,53.30,69.40,116.40,180.00,84.20,169.20
25,20211214T110621,2400ms,136.20,121.30,62.30,160.80,115.90,155.00,164.40,127.40
26,20211214T110621,2500ms,68.10,130.00,34.70,99.40,187.10,62.40,82.50,89.90
27,20211214T110621,2600ms,174.70,23.10,64.10,172.30,51.10,141.80,69.40,66.00
28,20211214T110621,2700ms,85.90,67.00,142.40,155.20,52.90,100.10,55.60,179.70
29,20211214T110621,2800ms,189.00,199.90,83.10,82.60,193.80,100.60,39.60,148.40
30,20211214T110621,2900ms,34.30,22.60,91.20,27.20,114.70,91.40,15.90,105.80
31,20211214T110621,3000ms,136.50,61.70,152.20,147.50,187.20,104.90,67.50,191.40
32,20211214T110621,3100ms,105.50,58.50,18.10,164.40,192.50,14.70,156.70,104.10
33,20211214T110622,3200ms,109.60,185.50,175.30,117.10,197.00,36.60,123.70,107.00
