ID,DateTime,MilliSeconds,1,2,3,4,5,6,7,8
1,20220110T135822,0,176.20,28.40,161.70,180.40,85.80,169.30,119.10,161.70
2,20220110T135825,100,34.70,186.20,165.80,145.80,106.90,166.00,130.40,58.40
3,20220110T135825,200,46.50,15.80,124.40,120.00,149.30,49.80,187.40,109.40
4,20220110T135825,300,53.80,23.10,137.00,158.80,127.00,62.20,124.80,19.10
5,20220110T135825,400,133.80,116.10,124.70,174.20,131.00,159.10,80.10,27.10
6,20220110T135825,500,133.70,48.40,70.90,28.00,193.60,38.00,179.20,109.30
7,20220110T135825,600,75.60,175.50,159.60,128.80,165.00,128.60,183.50,183.60
8,20220110T135825,700,27.80,12.00,96.40,168.90,166.30,33.10,53.30,31.40
9,20220110T135825,800,17.00,119.10,157.50,108.60,121.40,29.80,109.00,48.00
10,20220110T135825,900,50.10,173.00,198.70,186.70,43.70,98.70,49.10,189.10
11,20220110T135825,1000,157.20,36.40,145.40,99.50,188.40,177.00,49.90,171.40
12,20220110T135827,1100,43.90,134.80,13.30,64.00,26.20,90.80,11.80,61.40
13,20220110T135827,1200,189.00,10.20,138.10,140.90,186.30,85.90,65.30,98.50
14,20220110T135827,1300,78.20,30.60,64.00,17.70,101.50,125.90,81.40,138.10
15,20220110T135827,1400,191.70,83.50,175.30,79.90,131.50,105.50,39.50,16.80
16,20220110T135827,1500,48.70,59.30,132.50,156.50,97.70,63.60,51.80,153.70
17,20220110T135827,1600,99.20,152.80,110.30,157.20,169.90,63.80,99.00,102.60
18,20220110T135827,1700,96.30,49.40,16.40,81.20,55.40,47.60,23.70,37.00
19,20220110T135827,1800,154.20,126.90,160.80,42.70,107.90,35.10,176.10,188.90
20,20220110T135827,1900,170.40,164.30,68.20,25.80,115.90,43.50,20.10,192.10
21,20220110T135827,2000,71.40,115.60,74.40,55.50,135.80,120.30,84.20,56.90
22,20220110T135829,2100,61.40,26.60,94.20,120.90,24.30,63.60,51.60,119.10
23,20220110T135829,2200,52.50,199.60,36.80,30.90,39.00,97.80,183.10,98.70
24,20220110T135829,2300,60.70,35.90,69.70,67.70,92.20,130.30,199.00,58.60
25,20220110T135829,2400,41.40,129.30,26.80,170.10,149.00,25.00,119.20,193.50
26,20220110T135829,2500,114.50,111.10,39.90,84.40,120.10,62.90,121.60,55.10
27,20220110T135829,2600,37.10,39.90,161.80,177.10,110.70,188.80,11.40,147.20
28,20220110T135829,2700,122.80,115.70,141.50,61.70,75.40,168.90,165.70,71.20
29,20220110T135829,2800,91.40,148.40,193.80,14.60,26.30,114.90,123.60,105.30
30,20220110T135829,2900,39.00,39.70,23.40,63.50,82.70,134.60,135.60,12.20
31,20220110T135829,3000,179.10,164.40,98.50,193.80,124.60,10.50,32.00,29.70
32,20220110T135830,3100,11.20,177.40,88.10,108.60,106.20,85.80,132.10,125.00
33,20220110T135830,3200,143.80,46.70,130.90,66.60,109.50,151.00,199.80,132.90
34,20220110T135830,3300,94.90,59.80,135.90,131.80,176.70,83.80,133.50,80.30
35,20220110T135830,3400,196.60,89.00,61.30,106.50,29.90,149.80,16.60,50.20
36,20220110T135830,3500,134.20,103.20,69.80,145.80,47.10,199.40,112.10,33.40
37,20220110T135830,3600,92.00,134.80,47.20,89.30,67.90,74.40,67.70,188.50
38,20220110T135830,3700,16.50,18.10,158.90,69.30,90.20,59.50,154.80,39.20
39,20220110T135830,3800,104.10,119.60,72.70,160.90,20.80,100.80,99.80,191.00
40,20220110T135830,3900,57.70,10.20,59.10,35.10,128.40,151.00,76.30,167.10
41,20220110T135830,4000,131.90,108.90,78.90,124.50,119.50,60.90,136.60,98.00
42,20220110T135832,4100,154.80,32.70,182.80,32.20,99.30,91.00,86.60,103.90
43,20220110T135832,4200,141.60,53.90,40.10,49.30,146.30,58.40,57.30,179.50
44,20220110T135832,4300,61.00,161.30,99.20,122.50,106.30,172.60,173.90,134.70
45,20220110T135832,4400,95.20,13.00,195.00,66.40,157.50,58.90,32.10,125.50
46,20220110T135832,4500,118.70,76.10,18.20,21.10,102.10,103.00,13.60,27.80
47,20220110T135832,4600,97.80,171.60,145.90,181.20,38.60,130.80,12.80,104.00
48,20220110T135832,4700,88.40,100.90,155.60,71.50,131.00,60.90,115.60,59.30
49,20220110T135832,4800,146.10,28.80,79.20,129.80,46.40,138.80,40.70,181.30
50,20220110T135832,4900,76.50,110.10,131.70,104.10,191.30,109.00,150.60,151.20
51,20220110T135832,5000,34.40,186.20,125.60,19.50,123.40,186.40,191.40,119.00
52,20220110T135834,5100,125.70,139.70,75.80,182.50,89.50,187.20,130.80,74.60
53,20220110T135834,5200,195.80,113.70,196.30,191.80,66.60,48.70,180.80,41.00
54,20220110T135834,5300,63.00,53.20,109.60,57.80,117.30,189.00,105.40,56.20
55,20220110T135834,5400,30.70,38.50,14.10,105.40,82.90,87.90,74.40,166.80
56,20220110T135834,5500,44.90,104.80,65.90,131.20,127.60,61.90,35.90,14.30
57,20220110T135834,5600,186.00,77.30,136.70,158.40,75.80,50.80,193.90,181.50
58,20220110T135834,5700,97.60,152.50,55.60,133.30,70.30,199.10,173.90,184.00
59,20220110T135834,5800,163.00,167.90,100.00,162.80,149.70,29.90,169.20,168.30
60,20220110T135834,5900,27.40,189.30,130.10,157.90,65.50,94.40,121.20,188.50
61,20220110T135834,6000,116.50,179.20,40.80,21.40,41.70,158.90,105.90,111.70
62,20220110T135836,6100,103.20,33.50,30.00,139.20,122.90,155.90,29.70,69.90
63,20220110T135836,6200,107.60,47.70,68.40,118.90,28.90,155.30,81.40,151.60
64,20220110T135836,6300,68.70,149.80,163.40,184.80,15.70,130.00,100.20,142.40
65,20220110T135836,6400,131.30,47.40,50.50,99.00,189.00,56.60,18.60,58.10
66,20220110T135836,6500,136.20,91.20,105.00,192.40,90.20,171.20,180.10,125.70
67,20220110T135836,6600,157.50,133.80,187.80,49.20,134.70,19.00,168.80,101.90
68,20220110T135836,6700,66.60,139.70,144.20,181.90,182.50,124.90,109.20,56.10
69,20220110T135836,6800,83.40,195.40,174.40,140.40,194.50,16.90,109.70,199.20
70,20220110T135836,6900,98.10,105.70,112.70,148.90,96.90,14.20,162.40,42.10
71,20220110T135836,7000,70.90,120.00,144.80,32.20,112.40,124.30,67.50,158.40
72,20220110T135838,7100,123.30,34.40,121.10,84.50,99.90,51.10,39.70,22.50
73,20220110T135838,7200,22.30,39.70,74.10,146.90,141.30,136.70,52.60,84.80
74,20220110T135838,7300,136.20,146.70,12.80,46.90,116.60,42.10,44.90,126.70
75,20220110T135838,7400,139.10,104.30,119.20,44.60,117.20,47.50,186.30,199.50
